Timestamp,Cleaned PPG
1710999848152,0.0
1710999848192,0.0
1710999848233,0.0
1710999848273,0.0
1710999848313,0.0
1710999848353,0.0
1710999848393,0.0
1710999848434,0.0
1710999848473,0.0
1710999848514,0.0
1710999848554,0.0
1710999848594,0.0
1710999848635,0.0
1710999848674,0.0
1710999848714,0.0
1710999848754,0.0
1710999848794,0.0
1710999848835,0.0
1710999848875,0.0
1710999848915,0.0
1710999848955,0.0
1710999848995,0.0
1710999849036,0.0
1710999849075,0.0
1710999849115,0.0
1710999849155,0.0
1710999849195,0.0
1710999849237,0.0
1710999849278,0.0
1710999849316,0.0
1710999849356,0.0
1710999849396,0.0
1710999849437,1123042.7803689425
1710999849476,1123042.7803689425
1710999849516,1123042.7803689425
1710999849556,1123042.7803689425
1710999849597,1123042.7803689425
1710999849638,1123042.7803689425
1710999849677,1123042.7803689425
1710999849717,1123042.7803689425
1710999849757,1123042.7803689425
1710999849797,1123042.7803689425
1710999849838,1123042.7803689425
1710999849877,1054114.8414127114
1710999849918,989587.5966329463
1710999849958,929272.4155739818
1710999849998,872442.7304781803
1710999850039,819145.3136015171
1710999850078,768888.8778888269
1710999850118,720399.8051718376
1710999850158,675361.5659054811
1710999850199,633891.2327146339
1710999850239,594535.670856433
1710999850279,557974.765596716
1710999850319,522905.9086249657
1710999850359,489712.95472410927
1710999850399,460339.806578184
1710999850440,433152.5412962609
1710999850479,409801.91989258304
1710999850520,388284.6641353897
1710999850560,364941.3091930705
1710999850600,341503.35258841
1710999850641,316775.96839658543
1710999850680,293145.8979323299
1710999850720,270895.779579598
1710999850760,250565.71671448555
1710999850801,232840.3083357322
1710999850842,218515.28905570437
1710999850881,207820.56657557585
1710999850921,199594.98162968946
1710999850961,192050.65428988962
1710999851001,183471.3886437011
1710999851042,173905.42259179242
1710999851081,164744.62693455257
1710999851122,153615.77064871904
1710999851162,142536.47454300057
1710999851202,132058.0521843508
1710999851243,122267.01030088472
1710999851282,115202.0441564424
1710999851322,109083.35214315215
1710999851362,104401.95249229087
1710999851403,100305.41320894076
1710999851443,95673.18735430622
1710999851485,89735.38474912499
1710999851523,84066.45546517381
1710999851563,77831.04847551999
1710999851603,73057.30306794075
1710999851644,69273.85315277055
1710999851683,66903.37176975724
1710999851724,64424.15015649609
1710999851764,61220.05240008794
1710999851804,58332.506521611474
1710999851845,52945.57267194358
1710999851884,47364.86614924064
1710999851924,43634.75193209038
1710999851964,40452.60248938133
1710999852005,39044.78777502407
1710999852046,37849.20603044005
1710999852085,35401.08051959565
1710999852125,31551.258523643017
1710999852165,28641.571567060426
1710999852205,25799.65150770638
1710999852246,23027.101074272767
1710999852285,21559.16937160585
1710999852326,21030.1253183987
1710999852366,20796.791197870858
1710999852406,20676.28305131104
1710999852447,20000.165762898512
1710999852486,19264.996894218493
1710999852526,19162.75809003366
1710999852566,18173.295204316266
1710999852607,17958.25805088505
1710999852648,15477.742411741056
1710999852687,14426.47097624233
1710999852727,14023.895812114235
1710999852767,13997.653589629568
1710999852807,13853.613363015465
1710999852848,13504.522927305661
1710999852887,13113.222766353283
1710999852927,12908.70999795245
1710999852967,12250.965767391492
1710999853007,12249.621953630354
1710999853048,12119.623454877641
1710999853088,10427.094210837968
1710999853128,10427.094210837968
1710999853168,10427.094210837968
1710999853208,10427.094210837968
1710999853249,10427.094210837968
1710999853288,10360.061347535811
1710999853328,10360.061347535811
1710999853368,10320.492263858207
1710999853408,10186.410235568881
1710999853450,9891.292157345917
1710999853489,9891.292157345917
1710999853529,10186.410235568881
1710999853569,10320.492263858207
1710999853609,10360.061347535811
1710999853650,10427.094210837968
1710999853689,10672.418576231692
1710999853729,10777.57141298661
1710999853769,10850.635221828707
1710999853809,10906.292199366726
1710999853850,11049.978601329029
1710999853889,11392.808642409276
1710999853930,15294.654474755283
1710999853970,15294.654474755283
1710999854010,15294.654474755283
1710999854051,15294.654474755283
1710999854090,15294.654474755283
1710999854130,15294.654474755283
1710999854170,15294.654474755283
1710999854210,15294.654474755283
1710999854251,15294.654474755283
1710999854291,15294.654474755283
1710999854331,15294.654474755283
1710999854371,11577.858916451223
1710999854411,-9334.7596060629
1710999854452,-24442.189581862185
1710999854491,-33513.48787035514
1710999854531,-33859.92349331314
1710999854571,-34245.26688047219
1710999854611,-34494.06774941692
1710999854653,-34906.31643391587
1710999854691,-35273.34427187126
1710999854732,-35585.38131815195
1710999854772,-35954.54329864308
1710999854812,-36069.00004774146
1710999854853,-36352.218354081735
1710999854892,-36758.51446262747
1710999854932,-37083.96425901726
1710999854972,-37083.96425901726
1710999855012,-37083.96425901726
1710999855053,-37300.47495321836
1710999855093,-38037.80078169983
1710999855133,-38805.914202592336
1710999855173,-39184.56952975225
1710999855213,-39184.56952975225
1710999855254,-39184.56952975225
1710999855293,-39184.56952975225
1710999855333,-39184.56952975225
1710999855374,-39184.56952975225
1710999855414,-39184.56952975225
1710999855454,-39184.56952975225
1710999855494,-39184.56952975225
1710999855534,-39184.56952975225
1710999855574,-39184.56952975225
1710999855614,-30000.748164489865
1710999855655,-11272.073725824244
1710999855694,3906.9635626529343
1710999855735,13671.31596355699
1710999855775,21175.699860413093
1710999855815,21982.036845409777
1710999855856,22996.909684801474
1710999855895,23344.077423942275
1710999855935,23429.737799111754
1710999855976,24020.315328763798
1710999856016,29252.671807661653
1710999856056,34378.75995934941
1710999856096,34378.75995934941
1710999856136,34378.75995934941
1710999856176,34378.75995934941
1710999856216,34378.75995934941
1710999856257,34378.75995934941
1710999856296,34378.75995934941
1710999856337,34378.75995934941
1710999856377,34378.75995934941
1710999856417,34378.75995934941
1710999856458,34378.75995934941
1710999856497,33655.53805768024
1710999856537,29965.759198277257
1710999856578,29733.989121687133
1710999856617,24590.384031869005
1710999856658,16410.264415626414
1710999856698,7634.972524557263
1710999856738,3290.1345740654506
1710999856778,2539.7565308902413
1710999856818,2539.7565308902413
1710999856859,2539.7565308902413
1710999856898,2539.7565308902413
1710999856939,1550.14690485131
1710999856979,837.4379945481196
1710999857019,535.0047083385289
1710999857060,-41.94415534520522
1710999857099,-1453.5986941549927
1710999857139,-6780.898459733464
1710999857180,-7567.877463449724
1710999857220,-7567.877463449724
1710999857260,-7567.877463449724
1710999857300,-7567.877463449724
1710999857340,-6780.898459733464
1710999857380,-5816.738459541462
1710999857420,-5816.738459541462
1710999857461,-7567.877463449724
1710999857501,-10728.133609664626
1710999857541,-12157.398845469113
1710999857581,-12157.398845469113
1710999857621,-12157.398845469113
1710999857662,-12157.398845469113
1710999857701,-12157.398845469113
1710999857741,-12157.398845469113
1710999857782,-12157.398845469113
1710999857822,-12157.398845469113
1710999857863,-12157.398845469113
1710999857902,-5816.738459541462
1710999857942,-4543.142024565488
1710999857982,-4543.142024565488
1710999858023,-4543.142024565488
1710999858063,-4543.142024565488
1710999858103,-4543.142024565488
1710999858143,-4543.142024565488
1710999858183,-5036.645769639872
1710999858223,-5036.645769639872
1710999858264,-5036.645769639872
1710999858304,-4013.0147695690393
1710999858344,-3739.2191354213282
1710999858384,-3127.421145960223
1710999858424,-1531.535874478519
1710999858465,-1531.535874478519
1710999858505,-1531.535874478519
1710999858545,-1531.535874478519
1710999858585,-1531.535874478519
1710999858625,-1531.535874478519
1710999858666,-1531.535874478519
1710999858705,-1531.535874478519
1710999858745,3430.299641670659
1710999858785,6818.241337431595
1710999858825,8032.244584781583
1710999858866,10189.151324340142
1710999858906,13795.875514585292
1710999858946,23071.99869008595
1710999858986,23960.29609773308
1710999859026,24842.606646274682
1710999859067,28901.811663083266
1710999859106,29493.092160088476
1710999859146,38783.35999755561
1710999859186,39763.3250128231
1710999859227,39770.624426136725
1710999859267,40533.07665125164
1710999859307,40533.07665125164
1710999859347,40533.07665125164
1710999859387,40533.07665125164
1710999859427,40533.07665125164
1710999859468,40533.07665125164
1710999859507,39770.624426136725
1710999859547,32235.31552937487
1710999859588,29493.092160088476
1710999859628,24842.606646274682
1710999859669,23960.29609773308
1710999859708,23071.99869008595
1710999859748,15462.09017779585
1710999859788,-8407.976091133896
1710999859828,-22962.307768763974
1710999859869,-44029.36748869205
1710999859908,-64280.451143821236
1710999859949,-81603.93918481283
1710999859989,-91487.8596700374
1710999860029,-97232.27523966227
1710999860070,-97232.27523966227
1710999860109,-97232.27523966227
1710999860149,-97232.27523966227
1710999860193,-97232.27523966227
1710999860233,-97232.27523966227
1710999860274,-97232.27523966227
1710999860314,-97232.27523966227
1710999860354,-97232.27523966227
1710999860394,-101365.76953333803
1710999860434,-103895.35248022992
1710999860475,-107245.87666535936
1710999860514,-108566.47267908696
1710999860554,-111080.78729127906
1710999860594,-108566.47267908696
1710999860634,-103895.35248022992
1710999860675,-99966.38584630028
1710999860714,-92928.6875097435
1710999860755,-87324.97963521583
1710999860795,-82999.66908436501
1710999860835,-79603.78378113825
1710999860876,-72113.95019093528
1710999860915,-69553.35207465012
1710999860955,-60993.00068099843
1710999860995,-60993.00068099843
1710999861036,-60993.00068099843
1710999861076,-58566.40479194699
1710999861116,-39390.52334673051
1710999861156,-26138.991341812536
1710999861196,-14820.92285791412
1710999861236,-14820.92285791412
1710999861277,-14820.92285791412
1710999861316,-14820.92285791412
1710999861356,-14820.92285791412
1710999861397,-14820.92285791412
1710999861437,-14820.92285791412
1710999861478,-14820.92285791412
1710999861517,-14820.92285791412
1710999861557,-14820.92285791412
1710999861597,-14820.92285791412
1710999861637,-16710.078004918527
1710999861678,-23158.271574458806
1710999861717,-29643.139646737836
1710999861758,-35564.686297413195
1710999861798,-45037.98314751382
1710999861838,-53984.773846860975
1710999861879,-63367.86740049953
1710999861918,-72695.07869567303
1710999861958,-81864.5212686921
1710999861998,-88224.55912438594
1710999862038,-89386.66084477119
1710999862079,-92388.11737855268
1710999862119,-102489.80214905739
1710999862159,-112528.46857766248
1710999862199,-120291.23509405972
1710999862239,-124618.7401436565
1710999862280,-124618.7401436565
1710999862319,-124618.7401436565
1710999862359,-124618.7401436565
1710999862400,-124618.7401436565
1710999862440,-124653.7072001989
1710999862481,-127794.10383110028
1710999862520,-129834.28693714924
1710999862560,-129930.23913866212
1710999862600,-131158.72177780047
1710999862640,-132821.1487012664
1710999862681,-132821.1487012664
1710999862721,-132821.1487012664
1710999862761,-132821.1487012664
1710999862801,-131158.72177780047
1710999862841,-129834.28693714924
1710999862882,-129556.67860700283
1710999862921,-124738.37258423073
1710999862961,-124653.7072001989
1710999863001,-122574.87205004971
1710999863042,-122231.87330992939
1710999863082,-122137.0593122486
1710999863122,-122137.0593122486
1710999863162,-122137.0593122486
1710999863202,-122137.0593122486
1710999863242,-122137.0593122486
1710999863283,-119163.01976285642
1710999863323,-112032.55170885473
1710999863363,-100916.44501090655
1710999863403,-98433.44604346901
1710999863443,-97361.83300281223
1710999863484,-93722.9390695002
1710999863523,-92861.50646676379
1710999863563,-89846.70284600463
1710999863604,-86703.94917543698
1710999863644,-83716.18308696849
1710999863685,-80295.67259750236
1710999863724,-80111.4290295241
1710999863764,-77695.3077104222
1710999863804,-76131.21989814751
1710999863844,-73777.46684333915
1710999863885,-73222.26363357948
1710999863925,-73222.26363357948
1710999863965,-70013.75242693676
1710999864005,-65542.55978393648
1710999864045,-64608.27758415509
1710999864086,-63931.85146708647
1710999864125,-63205.36071725981
1710999864166,-61056.79320962122
1710999864206,-57565.27263256558
1710999864246,-57554.56312973425
1710999864287,-56151.47529336205
1710999864326,-49985.56660227757
1710999864366,-48449.98948340677
1710999864407,-47065.21236709715
1710999864447,-44948.24261791585
