dataReceived,timestamp,ppg,status
1712209392452,1712209380388,2097152,0
1712209392452,1712209380427,2369337,0
1712209392452,1712209380466,2369320,0
1712209392452,1712209380506,2369357,0
1712209392452,1712209380546,2369300,0
1712209392452,1712209380586,2369315,0
1712209392452,1712209380627,2369268,0
1712209392452,1712209380666,2369290,0
1712209392452,1712209380706,2369289,0
1712209392452,1712209380747,2369321,0
1712209392452,1712209380787,2118975,0
1712209392452,1712209380828,2118935,0
1712209392452,1712209380867,2119057,0
1712209392452,1712209380907,2119028,0
1712209392452,1712209380947,2118986,0
1712209392452,1712209380988,2109171,0
1712209392452,1712209381029,2109184,0
1712209392452,1712209381068,2109131,0
1712209392452,1712209381108,2108742,0
1712209392452,1712209381148,2108863,0
1712209392452,1712209381188,2127087,0
1712209392452,1712209381229,2125508,0
1712209392452,1712209381268,2124971,0
1712209392452,1712209381309,2125296,0
1712209392452,1712209381349,2128234,0
1712209392452,1712209381389,2128477,0
1712209392452,1712209381430,2127972,0
1712209392452,1712209381469,2128833,0
1712209392452,1712209381509,2126960,0
1712209392452,1712209381549,2127921,0
1712209392452,1712209381590,2126422,0
1712209392452,1712209381631,2126500,0
1712209392452,1712209381670,2125444,0
1712209392452,1712209381710,2123853,0
1712209392452,1712209381750,2122293,0
1712209392452,1712209381790,2121188,0
1712209392452,1712209381832,2120240,0
1712209392452,1712209381871,2119509,0
1712209392452,1712209381911,2119644,0
1712209392452,1712209381951,2119686,0
1712209392452,1712209381991,2120543,0
1712209392452,1712209382032,2121090,0
1712209392452,1712209382072,2122419,0
1712209392452,1712209382111,2123588,0
1712209392452,1712209382152,2123971,0
1712209392452,1712209382192,2124004,0
1712209392452,1712209382233,2124042,0
1712209392452,1712209382272,2124336,0
1712209392452,1712209382312,2124828,0
1712209392452,1712209382352,2125056,0
1712209392452,1712209382392,2124672,0
1712209392452,1712209382433,2123644,0
1712209392452,1712209382472,2121952,0
1712209392452,1712209382512,2118684,0
1712209392452,1712209382553,2117966,0
1712209392452,1712209382595,2118707,0
1712209392452,1712209382634,2122525,0
1712209392452,1712209382673,2124212,0
1712209392452,1712209382713,2125411,0
1712209392452,1712209382753,2123000,0
1712209392452,1712209382793,2122238,0
1712209392452,1712209382834,2121058,0
1712209392452,1712209382873,2118601,0
1712209392452,1712209382914,2112605,0
1712209392452,1712209382954,2106942,0
1712209392452,1712209382994,2104858,0
1712209392452,1712209383035,2102797,0
1712209392452,1712209383074,2101433,0
1712209392452,1712209383114,2100503,0
1712209392452,1712209383154,2095774,0
1712209392452,1712209383194,2086763,0
1712209392452,1712209383235,2078493,0
1712209392452,1712209383275,2073848,0
1712209392452,1712209383315,2071219,0
1712209392452,1712209383355,2070033,0
1712209392452,1712209383395,2069054,0
1712209392452,1712209383436,2068019,0
1712209392452,1712209383475,2066917,0
1712209392452,1712209383515,2066317,0
1712209392452,1712209383555,2066230,0
1712209392452,1712209383595,2066879,0
1712209392452,1712209383637,2067524,0
1712209392452,1712209383676,2068204,0
1712209392452,1712209383716,2068885,0
1712209392452,1712209383756,2069669,0
1712209392452,1712209383796,2070269,0
1712209392452,1712209383837,2070854,0
1712209392452,1712209383876,2069135,0
1712209392452,1712209383916,2061352,0
1712209392452,1712209383956,2053726,0
1712209392452,1712209383997,2050114,0
1712209392452,1712209384037,2048281,0
1712209392452,1712209384077,2047435,0
1712209392452,1712209384117,2047141,0
1712209392452,1712209384157,2046938,0
1712209392452,1712209384197,2046359,0
1712209392452,1712209384238,2045860,0
1712209392452,1712209384277,2045967,0
1712209392452,1712209384317,2046619,0
1712209392452,1712209384358,2047803,0
1712209392452,1712209384398,2049198,0
1712209392452,1712209384439,2050667,0
1712209392452,1712209384478,2052024,0
1712209392452,1712209384518,2053339,0
1712209392452,1712209384558,2054601,0
1712209392452,1712209384598,2055900,0
1712209392452,1712209384639,2057085,0
1712209392452,1712209384678,2056437,0
1712209392452,1712209384719,2049492,0
1712209392452,1712209384759,2041921,0
1712209392452,1712209384801,2038756,0
1712209392452,1712209384840,2037501,0
1712209392452,1712209384879,2037215,0
1712209392452,1712209384919,2037325,0
1712209392452,1712209384959,2037322,0
1712209392452,1712209384999,2037346,0
1712209392452,1712209385040,2037370,0
1712209392452,1712209385080,2037651,0
1712209392452,1712209385120,2038384,0
1712209392452,1712209385160,2039652,0
