dataReceived,timestamp,ppg,status
1712056784387,1712056772291,2097152,0
1712056784387,1712056772331,2526739,0
1712056784387,1712056772372,2514217,0
1712056784387,1712056772411,2507314,0
1712056784387,1712056772451,2279311,0
1712056784387,1712056772491,2091582,0
1712056784387,1712056772531,2052400,0
1712056784387,1712056772572,2048632,0
1712056784387,1712056772612,2047039,0
1712056784387,1712056772652,2045419,0
1712056784387,1712056772692,2030784,0
1712056784387,1712056772732,2030984,0
1712056784387,1712056772773,2031520,0
1712056784387,1712056772812,2033697,0
1712056784387,1712056772853,2041626,0
1712056784387,1712056772892,2040162,0
1712056784387,1712056772933,2065468,0
1712056784387,1712056772974,2109020,0
1712056784387,1712056773013,2139484,0
1712056784387,1712056773053,2082446,0
1712056784387,1712056773093,1922674,0
1712056784387,1712056773133,1914142,0
1712056784387,1712056773174,1953845,0
1712056784387,1712056773213,2142801,0
1712056784387,1712056773253,3085538,0
1712056784387,1712056773293,4166215,0
1712056784387,1712056773334,4189551,0
1712056784387,1712056773375,3532439,0
1712056784387,1712056773417,3978854,0
1712056784387,1712056773454,3709164,0
1712056784387,1712056773494,2955669,0
1712056784387,1712056773534,2926680,0
1712056784387,1712056773575,2970875,0
1712056784387,1712056773614,3014581,0
1712056784387,1712056773655,3068986,0
1712056784387,1712056773695,3081450,0
1712056784387,1712056773735,3077565,0
1712056784387,1712056773776,3078991,0
1712056784387,1712056773815,3102987,0
1712056784387,1712056773855,3133448,0
1712056784387,1712056773895,3145007,0
1712056784387,1712056773935,3066560,0
1712056784387,1712056773976,3045658,0
1712056784387,1712056774016,2979837,0
1712056784387,1712056774056,2933371,0
1712056784387,1712056774096,3487474,0
1712056784387,1712056774136,4189401,0
1712056784387,1712056774177,4178881,0
1712056784387,1712056774216,4177269,0
1712056784387,1712056774256,4172994,0
1712056784387,1712056774297,4177868,0
1712056784387,1712056774337,2987553,0
1712056784387,1712056774378,3884633,0
1712056784387,1712056774417,3715837,0
1712056784387,1712056774457,2939971,0
1712056784387,1712056774497,2944090,0
1712056784387,1712056774537,2963820,0
1712056784387,1712056774578,2973676,0
1712056784387,1712056774618,2985111,0
1712056784387,1712056774658,3009104,0
1712056784387,1712056774698,3023827,0
1712056784387,1712056774738,3019320,0
1712056784387,1712056774779,3013133,0
1712056784387,1712056774818,3020199,0
1712056784387,1712056774858,3013980,0
1712056784387,1712056774899,3012355,0
1712056784387,1712056774939,3011667,0
1712056784387,1712056774980,3005932,0
1712056784387,1712056775019,2999352,0
1712056784387,1712056775059,3001242,0
1712056784387,1712056775099,3000476,0
1712056784387,1712056775139,3002854,0
1712056784387,1712056775180,4046015,0
1712056784387,1712056775220,4186555,0
1712056784387,1712056775260,4179563,0
1712056784387,1712056775300,4171326,0
1712056784387,1712056775340,4168984,0
1712056784387,1712056775381,4168978,0
1712056784387,1712056775420,4169925,0
1712056784387,1712056775460,4169448,0
1712056784387,1712056775501,4169735,0
1712056784387,1712056775541,4169123,0
1712056784387,1712056775582,4168877,0
1712056784387,1712056775624,4170913,0
1712056784387,1712056775661,4170345,0
1712056784387,1712056775701,4169201,0
1712056784387,1712056775742,4169146,0
1712056784387,1712056775783,4171400,0
1712056784387,1712056775822,4173361,0
1712056784387,1712056775862,4176518,0
1712056784387,1712056775902,4180241,0
1712056784387,1712056775942,4172053,0
1712056784387,1712056775984,4169131,0
1712056784387,1712056776023,4167376,0
1712056784387,1712056776063,4166147,0
1712056784387,1712056776103,4165705,0
1712056784387,1712056776143,4166707,0
1712056784387,1712056776184,4168579,0
1712056784387,1712056776224,4169020,0
1712056784387,1712056776264,4169651,0
1712056784387,1712056776304,4170927,0
1712056784387,1712056776344,4173723,0
1712056784387,1712056776385,4175740,0
1712056784387,1712056776424,4176858,0
1712056784387,1712056776464,4178095,0
1712056784387,1712056776505,4177710,0
1712056784387,1712056776544,4174010,0
1712056784387,1712056776586,4171943,0
1712056784387,1712056776625,4169737,0
1712056784387,1712056776665,4169381,0
1712056784387,1712056776705,4170768,0
1712056784387,1712056776745,4169731,0
1712056784387,1712056776786,4168893,0
1712056784387,1712056776825,4168854,0
1712056784387,1712056776865,4169230,0
1712056784387,1712056776905,4169897,0
1712056784387,1712056776946,4173213,0
1712056784387,1712056776987,3619979,0
1712056784387,1712056777026,2745704,0
1712056784387,1712056777066,2185096,0
1712056784387,1712056777106,1895562,0
1712056784387,1712056777146,1864436,0
1712056784387,1712056777187,1861350,0
1712056784387,1712056777226,1878612,0
1712056784387,1712056777266,1883342,0
1712056784387,1712056777307,1885913,0
1712056784387,1712056777347,1888756,0
1712056784387,1712056777388,1894504,0
1712056784387,1712056777427,1901993,0
1712056784387,1712056777467,1914115,0
1712056784387,1712056777507,1940007,0
1712056784387,1712056777547,1995700,0
1712056784387,1712056777588,2097850,0
1712056784387,1712056777627,2242233,0
1712056784387,1712056777668,2414785,0
1712056784387,1712056777708,2625070,0
1712056784387,1712056777748,2910938,0
1712056784387,1712056777789,3286620,0
1712056784387,1712056777828,4053460,0
1712056784387,1712056777868,4179389,0
1712056784387,1712056777908,4169883,0
1712056784387,1712056777948,3337328,0
1712056784387,1712056777989,3409767,0
1712056784387,1712056778029,3882532,0
1712056784387,1712056778069,3408458,0
1712056784387,1712056778109,3345507,0
1712056784387,1712056778149,3356055,0
1712056784387,1712056778190,3371645,0
1712056784387,1712056778229,3399377,0
1712056784387,1712056778269,3432020,0
1712056784387,1712056778309,3463044,0
1712056784387,1712056778350,3476743,0
1712056784387,1712056778391,3456255,0
1712056784387,1712056778430,3461582,0
1712056784387,1712056778470,3503543,0
1712056784387,1712056778510,3505211,0
1712056784387,1712056778550,3630377,0
1712056784387,1712056778591,3464205,0
1712056784387,1712056778631,3617552,0
1712056784387,1712056778670,4193844,0
1712056784387,1712056778711,4193430,0
1712056784387,1712056778751,3896158,0
1712056784387,1712056778792,3690314,0
1712056784387,1712056778831,3692757,0
1712056784387,1712056778871,3734426,0
1712056784387,1712056778911,3736130,0
1712056784387,1712056778951,3728560,0
1712056784387,1712056778992,3721589,0
1712056784387,1712056779031,3717529,0
1712056784387,1712056779072,3715212,0
1712056784387,1712056779112,3708734,0
1712056784387,1712056779152,3704187,0
1712056784387,1712056779193,3700346,0
1712056784387,1712056779232,3697458,0
1712056784387,1712056779272,3693079,0
1712056784387,1712056779312,3688540,0
1712056784387,1712056779353,3687029,0
1712056784387,1712056779394,3690413,0
1712056784387,1712056779433,3689367,0
1712056784387,1712056779473,3686287,0
1712056784387,1712056779513,3683891,0
1712056784387,1712056779553,3682567,0
1712056784387,1712056779594,3682174,0
1712056784387,1712056779633,3683852,0
1712056784387,1712056779673,3685736,0
1712056784387,1712056779714,3686540,0
1712056784387,1712056779754,3687891,0
1712056784387,1712056779795,3692490,0
1712056784387,1712056779834,3695793,0
1712056784387,1712056779874,3697040,0
1712056784387,1712056779914,3698802,0
1712056784387,1712056779954,3701400,0
1712056784387,1712056779995,3705161,0
1712056784387,1712056780035,3709163,0
1712056784387,1712056780075,3712842,0
1712056784387,1712056780115,3716999,0
1712056784387,1712056780155,3721449,0
1712056784387,1712056780196,3724252,0
1712056784387,1712056780235,3724807,0
1712056784387,1712056780276,3723542,0
1712056784387,1712056780316,3721743,0
1712056784387,1712056780356,3720488,0
1712056784387,1712056780397,3719101,0
1712056784387,1712056780436,3721719,0
1712056784387,1712056780476,3724968,0
1712056784387,1712056780516,3726416,0
1712056784387,1712056780557,3727659,0
1712056784387,1712056780597,3730910,0
1712056784387,1712056780637,3732717,0
1712056784387,1712056780677,3730461,0
1712056784387,1712056780717,3728810,0
1712056784387,1712056780757,3731538,0
1712056784387,1712056780798,3735462,0
1712056784387,1712056780837,3739150,0
1712056784387,1712056780877,3743541,0
1712056784387,1712056780918,3747158,0
1712056784387,1712056780958,3749988,0
1712056784387,1712056780999,3753480,0
1712056784387,1712056781038,3756965,0
1712056784387,1712056781078,3759580,0
1712056784387,1712056781118,3757978,0
1712056784387,1712056781159,3755916,0
1712056784387,1712056781200,3755549,0
1712056784387,1712056781239,3757173,0
1712056784387,1712056781279,3756973,0
1712056784387,1712056781319,3757998,0
1712056784387,1712056781359,3760204,0
1712056784387,1712056781401,3760058,0
1712056784387,1712056781440,3759771,0
1712056784387,1712056781480,3759582,0
1712056784387,1712056781520,3762237,0
1712056784387,1712056781560,3761680,0
1712056784387,1712056781601,3760522,0
1712056784387,1712056781641,3761964,0
1712056784387,1712056781681,3764231,0
1712056784387,1712056781721,3764996,0
1712056784387,1712056781761,3765718,0
1712056784387,1712056781802,3766343,0
1712056784387,1712056781841,3766247,0
1712056784387,1712056781882,3765447,0
1712056784387,1712056781922,3762931,0
1712056784387,1712056781962,3755152,0
1712056784387,1712056782003,3746898,0
1712056784387,1712056782042,3742390,0
1712056784387,1712056782082,3739587,0
1712056784387,1712056782122,3735233,0
1712056784387,1712056782162,3730722,0
1712056784387,1712056782204,3733627,0
1712056784387,1712056782243,3738469,0
1712056784387,1712056782283,3738174,0
1712056784387,1712056782323,3738558,0
1712056784387,1712056782363,3741461,0
1712056784387,1712056782404,3751376,0
1712056784387,1712056782444,3767943,0
1712056784387,1712056782484,3778629,0
1712056784387,1712056782524,3783178,0
1712056784387,1712056782564,3775486,0
1712056784387,1712056782605,3765515,0
1712056784387,1712056782644,3756706,0
1712056784387,1712056782684,3755747,0
1712056784387,1712056782725,3759690,0
1712056784387,1712056782764,3765396,0
1712056784387,1712056782806,3778092,0
1712056784387,1712056782845,3792094,0
1712056784387,1712056782885,3803827,0
1712056784387,1712056782925,3818932,0
1712056784387,1712056782965,3838355,0
1712056784387,1712056783006,3856749,0
1712056784387,1712056783045,3867393,0
1712056784387,1712056783085,3873894,0
1712056784387,1712056783125,3875577,0
1712056784387,1712056783166,3875850,0
1712056784387,1712056783207,3877341,0
1712056784387,1712056783246,3879864,0
1712056784387,1712056783286,3881402,0
1712056784387,1712056783326,3884505,0
1712056784387,1712056783366,3885975,0
1712056784387,1712056783407,3888700,0
1712056784387,1712056783446,3891550,0
1712056784387,1712056783486,3893656,0
1712056784387,1712056783527,3895593,0
1712056784387,1712056783567,3897751,0
1712056784387,1712056783608,3900526,0
1712056784387,1712056783647,3903166,0
1712056784387,1712056783687,3905018,0
1712056784387,1712056783727,3905647,0
1712056784387,1712056783767,3908182,0
1712056784387,1712056783809,3913314,0
1712056784387,1712056783848,3915711,0
1712056784387,1712056783888,3918428,0
1712056784387,1712056783928,3921744,0
1712056784387,1712056783968,3924483,0
1712056784387,1712056784009,3928118,0
1712056784387,1712056784048,3931724,0
1712056784387,1712056784088,3933650,0
1712056784387,1712056784128,3936325,0
1712056784387,1712056784169,3939677,0
1712056784387,1712056784210,3943368,0
1712056784387,1712056784249,3946775,0
1712056784387,1712056784289,3949866,0
1712056796523,1712056784329,3952588,0
1712056796523,1712056784369,3956108,0
1712056796523,1712056784409,3959224,0
1712056796523,1712056784449,3961781,0
1712056796523,1712056784489,3964953,0
1712056796523,1712056784529,3967303,0
1712056796523,1712056784569,3967682,0
1712056796523,1712056784609,3964882,0
1712056796523,1712056784649,3962121,0
1712056796523,1712056784689,3963261,0
1712056796523,1712056784729,3966702,0
1712056796523,1712056784769,3970515,0
1712056796523,1712056784809,3973255,0
1712056796523,1712056784849,3976083,0
1712056796523,1712056784889,3978357,0
1712056796523,1712056784929,3980017,0
1712056796523,1712056784969,3982558,0
1712056796523,1712056785009,3986190,0
1712056796523,1712056785049,3988489,0
1712056796523,1712056785089,3993171,0
1712056796523,1712056785129,3995962,0
1712056796523,1712056785169,3998423,0
1712056796523,1712056785209,4001105,0
1712056796523,1712056785249,4002692,0
1712056796523,1712056785289,4005152,0
1712056796523,1712056785329,4009651,0
1712056796523,1712056785369,4015158,0
1712056796523,1712056785409,4017290,0
1712056796523,1712056785449,4016738,0
1712056796523,1712056785489,4013002,0
1712056796523,1712056785529,4011957,0
1712056796523,1712056785569,4012294,0
1712056796523,1712056785609,4013608,0
1712056796523,1712056785649,4015653,0
1712056796523,1712056785689,4019102,0
1712056796523,1712056785729,4023660,0
1712056796523,1712056785769,4027015,0
1712056796523,1712056785809,4030041,0
1712056796523,1712056785849,4033474,0
1712056796523,1712056785889,4036454,0
1712056796523,1712056785929,4035892,0
1712056796523,1712056785969,4034284,0
1712056796523,1712056786009,4035092,0
1712056796523,1712056786049,4035575,0
1712056796523,1712056786089,4037325,0
1712056796523,1712056786129,4037902,0
1712056796523,1712056786169,4038465,0
1712056796523,1712056786209,4042465,0
1712056796523,1712056786249,4046685,0
1712056796523,1712056786289,4049129,0
1712056796523,1712056786329,4049965,0
1712056796523,1712056786369,4050814,0
1712056796523,1712056786409,4044789,0
1712056796523,1712056786449,4035588,0
1712056796523,1712056786489,4028677,0
1712056796523,1712056786529,4028681,0
1712056796523,1712056786569,4032004,0
1712056796523,1712056786609,4032898,0
1712056796523,1712056786649,4036582,0
1712056796523,1712056786689,4042352,0
1712056796523,1712056786729,4046727,0
1712056796523,1712056786769,4049049,0
1712056796523,1712056786809,4051107,0
1712056796523,1712056786849,4053215,0
1712056796523,1712056786889,4054099,0
1712056796523,1712056786929,4055948,0
1712056796523,1712056786969,4058688,0
1712056796523,1712056787009,4061802,0
1712056796523,1712056787049,4064841,0
1712056796523,1712056787089,4069209,0
1712056796523,1712056787129,4074548,0
1712056796523,1712056787169,4074371,0
1712056796523,1712056787209,4074159,0
1712056796523,1712056787249,4076531,0
1712056796523,1712056787289,4077717,0
1712056796523,1712056787329,4073213,0
1712056796523,1712056787369,4068409,0
1712056796523,1712056787409,4066429,0
1712056796523,1712056787449,4067080,0
1712056796523,1712056787489,4068421,0
1712056796523,1712056787529,4070171,0
1712056796523,1712056787569,4073730,0
1712056796523,1712056787609,4074650,0
1712056796523,1712056787649,4075953,0
1712056796523,1712056787689,4076512,0
1712056796523,1712056787729,4079684,0
1712056796523,1712056787769,4087758,0
1712056796523,1712056787809,4095032,0
1712056796523,1712056787849,4103167,0
1712056796523,1712056787889,4107237,0
1712056796523,1712056787929,4102454,0
1712056796523,1712056787969,4093357,0
1712056796523,1712056788009,4091321,0
1712056796523,1712056788049,4091329,0
1712056796523,1712056788089,4090222,0
1712056796523,1712056788129,4095215,0
1712056796523,1712056788169,4093035,0
1712056796523,1712056788209,4085561,0
1712056796523,1712056788249,4078993,0
1712056796523,1712056788289,4074593,0
1712056796523,1712056788329,4070881,0
1712056796523,1712056788369,4069902,0
1712056796523,1712056788409,4071200,0
1712056796523,1712056788449,4068618,0
1712056796523,1712056788489,4064663,0
1712056796523,1712056788529,4057522,0
1712056796523,1712056788569,4052415,0
1712056796523,1712056788609,4043145,0
1712056796523,1712056788649,4015290,0
1712056796523,1712056788689,3999386,0
1712056796523,1712056788729,3998964,0
1712056796523,1712056788769,4007877,0
1712056796523,1712056788809,4024209,0
1712056796523,1712056788849,4030598,0
1712056796523,1712056788889,4038236,0
1712056796523,1712056788929,4045755,0
1712056796523,1712056788969,4056459,0
1712056796523,1712056789009,4056769,0
1712056796523,1712056789049,4057380,0
1712056796523,1712056789089,4050399,0
1712056796523,1712056789129,4039225,0
1712056796523,1712056789169,4028812,0
1712056796523,1712056789209,4023913,0
1712056796523,1712056789249,4025030,0
1712056796523,1712056789289,4024305,0
1712056796523,1712056789329,4028589,0
1712056796523,1712056789369,4032301,0
1712056796523,1712056789409,4026647,0
1712056796523,1712056789449,4026052,0
1712056796523,1712056789489,4025577,0
1712056796523,1712056789529,4025863,0
1712056796523,1712056789569,4030157,0
1712056796523,1712056789609,4040651,0
1712056796523,1712056789649,4052369,0
1712056796523,1712056789689,4065122,0
1712056796523,1712056789729,4076318,0
1712056796523,1712056789769,4088426,0
1712056796523,1712056789809,4096862,0
1712056796523,1712056789849,4104566,0
1712056796523,1712056789889,4111360,0
1712056796523,1712056789929,4115700,0
1712056796523,1712056789969,4119927,0
1712056796523,1712056790009,4122350,0
1712056796523,1712056790049,4126356,0
1712056796523,1712056790089,4129934,0
1712056796523,1712056790129,4131526,0
1712056796523,1712056790169,4132409,0
1712056796523,1712056790209,4129877,0
1712056796523,1712056790249,4123933,0
1712056796523,1712056790289,4108424,0
1712056796523,1712056790329,4094305,0
1712056796523,1712056790369,4089175,0
1712056796523,1712056790409,4087413,0
1712056796523,1712056790450,4090603,0
1712056796523,1712056790491,4086201,0
1712056796523,1712056790532,4076726,0
1712056796523,1712056790573,4063111,0
1712056796523,1712056790614,4057048,0
1712056796523,1712056790655,4052410,0
1712056796523,1712056790696,4050779,0
1712056796523,1712056790737,4047566,0
1712056796523,1712056790778,4046597,0
1712056796523,1712056790819,4040527,0
1712056796523,1712056790860,4027928,0
1712056796523,1712056790901,4011321,0
1712056796523,1712056790942,3999279,0
1712056796523,1712056790983,3990223,0
1712056796523,1712056791024,3983141,0
1712056796523,1712056791065,3976437,0
1712056796523,1712056791106,3970518,0
1712056796523,1712056791147,3964029,0
1712056796523,1712056791188,3956333,0
1712056796523,1712056791229,3947049,0
1712056796523,1712056791270,3937866,0
1712056796523,1712056791311,3932552,0
1712056796523,1712056791352,3927079,0
1712056796523,1712056791393,3919050,0
1712056796523,1712056791434,3918018,0
1712056796523,1712056791475,3915529,0
1712056796523,1712056791516,3914094,0
1712056796523,1712056791557,3910933,0
1712056796523,1712056791598,3908433,0
1712056796523,1712056791639,3904145,0
1712056796523,1712056791680,3901059,0
1712056796523,1712056791721,3898691,0
1712056796523,1712056791762,3901841,0
1712056796523,1712056791803,3892059,0
1712056796523,1712056791844,3874987,0
1712056796523,1712056791885,3866881,0
1712056796523,1712056791926,3864972,0
1712056796523,1712056791967,3864336,0
1712056796523,1712056792008,3865002,0
1712056796523,1712056792049,3866685,0
1712056796523,1712056792090,3871754,0
1712056796523,1712056792131,3876293,0
1712056796523,1712056792172,3880363,0
1712056796523,1712056792213,3886067,0
1712056796523,1712056792254,3892510,0
1712056796523,1712056792295,3898963,0
1712056796523,1712056792336,3901911,0
1712056796523,1712056792377,3905538,0
1712056796523,1712056792418,3909560,0
1712056796523,1712056792459,3907920,0
1712056796523,1712056792500,3909175,0
