dataReceived,timestamp,ppg,status
1712016488276,1712016476222,2097152,0
1712016488276,1712016476265,2441861,0
1712016488276,1712016476303,2442219,0
1712016488276,1712016476342,2442333,0
1712016488276,1712016476384,2442191,0
1712016488276,1712016476423,2441987,0
1712016488276,1712016476463,2442030,0
1712016488276,1712016476503,2442106,0
1712016488276,1712016476543,2442258,0
1712016488276,1712016476584,2442493,0
1712016488276,1712016476623,2127113,0
1712016488276,1712016476663,2127487,0
1712016488276,1712016476703,2127814,0
1712016488276,1712016476743,2128356,0
1712016488276,1712016476784,2128920,0
1712016488276,1712016476823,2098911,0
1712016488276,1712016476864,2099879,0
1712016488276,1712016476904,2100780,0
1712016488276,1712016476944,2101535,0
1712016488276,1712016476985,2102172,0
1712016488276,1712016477024,2112068,0
1712016488276,1712016477064,2114144,0
1712016488276,1712016477104,2115698,0
1712016488276,1712016477144,2116259,0
1712016488276,1712016477185,2115649,0
1712016488276,1712016477224,2115270,0
1712016488276,1712016477264,2115313,0
1712016488276,1712016477304,2115655,0
1712016488276,1712016477345,2116351,0
1712016488276,1712016477386,2117313,0
1712016488276,1712016477425,2118150,0
1712016488276,1712016477465,2119211,0
1712016488276,1712016477505,2120019,0
1712016488276,1712016477545,2121488,0
1712016488276,1712016477586,2122940,0
1712016488276,1712016477625,2124618,0
1712016488276,1712016477665,2126325,0
1712016488276,1712016477705,2128062,0
1712016488276,1712016477746,2129843,0
1712016488276,1712016477786,2131718,0
1712016488276,1712016477826,2133696,0
1712016488276,1712016477866,2135855,0
1712016488276,1712016477906,2137669,0
1712016488276,1712016477946,2138153,0
1712016488276,1712016477987,2138001,0
1712016488276,1712016478026,2137802,0
1712016488276,1712016478066,2138123,0
1712016488276,1712016478106,2138726,0
1712016488276,1712016478146,2139750,0
1712016488276,1712016478187,2140890,0
1712016488276,1712016478226,2141759,0
1712016488276,1712016478266,2142983,0
1712016488276,1712016478306,2144237,0
1712016488276,1712016478347,2145618,0
1712016488276,1712016478388,2147352,0
1712016488276,1712016478427,2148982,0
1712016488276,1712016478470,2150734,0
1712016488276,1712016478507,2152550,0
1712016488276,1712016478547,2154498,0
1712016488276,1712016478588,2156371,0
1712016488276,1712016478627,2158358,0
1712016488276,1712016478667,2160108,0
1712016488276,1712016478708,2160843,0
1712016488276,1712016478748,2160504,0
1712016488276,1712016478789,2160198,0
1712016488276,1712016478828,2160419,0
1712016488276,1712016478868,2161014,0
1712016488276,1712016478908,2161228,0
1712016488276,1712016478948,2161813,0
1712016488276,1712016478989,2162550,0
1712016488276,1712016479028,2163526,0
1712016488276,1712016479068,2164714,0
1712016488276,1712016479108,2165742,0
1712016488276,1712016479148,2167271,0
1712016488276,1712016479190,2168710,0
1712016488276,1712016479229,2170079,0
1712016488276,1712016479269,2171544,0
1712016488276,1712016479309,2172947,0
1712016488276,1712016479349,2174582,0
1712016488276,1712016479390,2176033,0
1712016488276,1712016479429,2176410,0
1712016488276,1712016479469,2175847,0
1712016488276,1712016479509,2175043,0
1712016488276,1712016479550,2174738,0
1712016488276,1712016479591,2174756,0
1712016488276,1712016479630,2175136,0
1712016488276,1712016479670,2175606,0
1712016488276,1712016479710,2176226,0
1712016488276,1712016479750,2176857,0
1712016488276,1712016479791,2177624,0
1712016488276,1712016479830,2178673,0
1712016488276,1712016479870,2180150,0
1712016488276,1712016479910,2181386,0
1712016488276,1712016479950,2182937,0
1712016488276,1712016479991,2184140,0
