dataReceived,timestamp,ppg,status
1711437352342,1711437340286,2097152,0
1711437352342,1711437340327,2097152,0
1711437352342,1711437340369,2462981,0
1711437352342,1711437340408,2462958,0
1711437352342,1711437340447,2462983,0
1711437352342,1711437340487,2463060,0
1711437352342,1711437340527,2463073,0
1711437352342,1711437340567,2463132,0
1711437352342,1711437340608,2463241,0
1711437352342,1711437340648,2463239,0
1711437352342,1711437340688,2463346,0
1711437352342,1711437340728,2132297,0
1711437352342,1711437340768,2132383,0
1711437352342,1711437340809,2132406,0
1711437352342,1711437340848,2132463,0
1711437352342,1711437340889,2132561,0
1711437352342,1711437340929,2105390,0
1711437352342,1711437340969,2105464,0
1711437352342,1711437341010,2105599,0
1711437352342,1711437341049,2105668,0
1711437352342,1711437341089,2105788,0
1711437352342,1711437341130,2119623,0
1711437352342,1711437341170,2119890,0
1711437352342,1711437341211,2120570,0
1711437352342,1711437341250,2121165,0
1711437352342,1711437341290,2121502,0
1711437352342,1711437341330,2121585,0
1711437352342,1711437341370,2121832,0
1711437352342,1711437341411,2121984,0
1711437352342,1711437341451,2122454,0
1711437352342,1711437341491,2122791,0
1711437352342,1711437341531,2123330,0
1711437352342,1711437341571,2123528,0
1711437352342,1711437341612,2123873,0
1711437352342,1711437341651,2123840,0
1711437352342,1711437341691,2123744,0
1711437352342,1711437341731,2123327,0
1711437352342,1711437341771,2122631,0
1711437352342,1711437341812,2122678,0
1711437352342,1711437341852,2123297,0
1711437352342,1711437341892,2122827,0
1711437352342,1711437341932,2122247,0
1711437352342,1711437341972,2123854,0
1711437352342,1711437342013,2124440,0
1711437352342,1711437342052,2124423,0
1711437352342,1711437342092,2125404,0
1711437352342,1711437342132,2125668,0
1711437352342,1711437342172,2126002,0
1711437352342,1711437342214,2126109,0
1711437352342,1711437342253,2126561,0
1711437352342,1711437342293,2126763,0
1711437352342,1711437342333,2126901,0
1711437352342,1711437342373,2127702,0
1711437352342,1711437342414,2128991,0
1711437352342,1711437342453,2131502,0
1711437352342,1711437342493,2134736,0
1711437352342,1711437342533,2136351,0
1711437352342,1711437342576,2135847,0
1711437352342,1711437342615,2135662,0
1711437352342,1711437342654,2135537,0
1711437352342,1711437342694,2134687,0
1711437352342,1711437342734,2131617,0
1711437352342,1711437342774,2126796,0
1711437352342,1711437342815,2122787,0
1711437352342,1711437342854,2119795,0
1711437352342,1711437342894,2118746,0
1711437352342,1711437342935,2117413,0
1711437352342,1711437342974,2116215,0
1711437352342,1711437343016,2114972,0
1711437352342,1711437343055,2114600,0
1711437352342,1711437343095,2114495,0
1711437352342,1711437343135,2115792,0
1711437352342,1711437343175,2116575,0
1711437352342,1711437343216,2118299,0
1711437352342,1711437343255,2119783,0
1711437352342,1711437343296,2120532,0
