Timestamp,Cleaned_PPG
1711417122748,0.0
1711417122787,0.0
1711417122827,0.0
1711417122867,0.0
1711417122908,0.0
1711417122949,0.0
1711417122988,0.0
1711417123028,0.0
1711417123068,0.0
1711417123108,0.0
1711417123149,0.0
1711417123188,0.0
1711417123228,0.0
1711417123268,0.0
1711417123308,0.0
1711417123349,0.0
1711417123389,0.0
1711417123429,0.0
1711417123469,0.0
1711417123509,0.0
1711417123550,0.0
1711417123589,0.0
1711417123629,0.0
1711417123669,0.0
1711417123709,0.0
1711417123750,0.0
1711417123789,0.0
1711417123829,0.0
1711417123870,0.0
1711417123910,0.0
1711417123953,0.0
1711417123990,0.0
1711417124030,2067931.0
1711417124070,1941106.2303223275
1711417124110,1822243.9378219768
1711417124151,1710875.6169020697
1711417124191,1606660.9532449257
1711417124231,1508745.5150453504
1711417124271,1415947.727456048
1711417124311,1326608.9248299638
1711417124352,1242682.9971520503
1711417124391,1164185.3319708533
1711417124431,1091087.5312269046
1711417124471,1022720.4617097182
1711417124511,959366.4387299104
1711417124552,899614.9186012929
1711417124592,843497.078174761
1711417124632,790989.1660334712
1711417124672,741250.6398198078
1711417124712,692311.0883364277
1711417124753,646706.1795915123
1711417124792,603294.2002837281
1711417124832,563973.2066788406
1711417124872,527616.1215479658
1711417124912,495163.7175353309
1711417124954,466320.2722368152
1711417124992,439534.06434816075
1711417125033,412098.620362957
1711417125073,384754.0809433316
1711417125113,361368.94429378095
1711417125154,340476.1797193666
1711417125193,321496.95578414365
1711417125233,305902.175919357
1711417125273,295825.93190567754
1711417125314,286925.4325472838
1711417125354,255435.8016079706
1711417125394,246402.9296754694
1711417125434,236558.45796609158
1711417125474,226453.55831091898
1711417125514,217313.40026829462
1711417125555,209233.97323004855
1711417125594,200865.0045615479
1711417125634,191671.73708771332
1711417125675,183829.12216994236
1711417125714,175660.1087009248
1711417125756,168542.93101014337
1711417125795,161233.5252780039
1711417125835,153916.01605467312
1711417125875,147689.72348710545
1711417125915,140247.15239346074
1711417125956,132856.74651663005
1711417125995,127240.6643499597
1711417126035,118865.70337550761
1711417126075,112930.99545895914
1711417126115,105172.121629406
1711417126159,98304.8677597437
1711417126196,92268.42611962231
1711417126236,85634.91119528282
1711417126276,79884.7518770583
1711417126316,79292.88170914864
1711417126357,79871.10272805672
1711417126397,77086.31128520682
1711417126436,73409.42913489277
1711417126476,70461.22350460268
1711417126517,67005.41526892525
1711417126558,59352.75373108033
1711417126597,53693.947590689175
1711417126637,76144.59551958577
1711417126677,72404.72632708028
1711417126717,68323.43548415974
1711417126758,63606.57003509253
1711417126797,60216.18491119053
1711417126837,56165.981255404186
1711417126878,53277.77047698479
1711417126918,51409.09119305527
1711417126959,50103.76677904837
1711417126998,49396.91842526104
1711417127038,47056.21597985225
1711417127078,45897.63631032873
1711417127118,44493.39176594466
1711417127159,44628.08822752396
1711417127198,44108.07730916608
1711417127239,43340.67160683032
1711417127279,42028.44767075777
1711417127319,41585.52391515393
1711417127360,40795.60027422663
1711417127399,39949.46506213024
1711417127439,37966.61272012256
1711417127479,32489.367266273126
1711417127519,27406.837863128632
1711417127560,23606.413664504886
1711417127600,20682.698819879442
1711417127640,18614.183019499294
1711417127680,16231.436126001645
1711417127720,14358.017181087751
1711417127761,13239.721259785816
1711417127800,12012.826432234142
1711417127840,10953.389581706375
1711417127880,10511.187129408121
1711417127920,11011.607027556747
1711417127961,11129.232662494294
1711417128000,11473.872641107999
1711417128041,11638.608421364333
1711417128081,11396.066461575218
1711417128121,10822.930335399695
1711417128162,9710.584946047515
1711417128201,4619.5342577793635
1711417128241,-43.50676339864731
1711417128281,-2327.8099330794066
1711417128321,-219.69200813397765
1711417128362,1470.9896552301943
1711417128401,4269.641565808095
1711417128441,3401.6120424843393
1711417128481,1405.81551022036
1711417128521,136.93320155283436
1711417128563,60.59587053768337
1711417128602,62.73153824917972
1711417128642,232.7286511482671
1711417128682,932.5338756847195
1711417128722,1819.2052805176936
1711417128763,2852.6520268032327
1711417128802,3354.8275221353397
1711417128842,3709.9437404903583
1711417128882,4210.6977396337315
1711417128922,2201.4205395737663
1711417128963,-1989.1340178381652
1711417129002,-5970.924467992969
1711417129043,-9091.066914960276
1711417129083,-11840.261793225072
1711417129123,-12826.667972350493
1711417129164,-13472.980335126165
1711417129203,-14567.266015830915
1711417129243,-15290.43392441608
1711417129283,-15821.861209448427
1711417129323,-15068.573575760238
1711417129364,-14684.05903056264
1711417129403,-14325.734054648783
1711417129443,-13629.791553683579
1711417129483,-11618.776849443093
1711417129524,-9772.453590433113
1711417129565,-7441.25875311438
1711417129604,-5885.017534356564
1711417129644,-4353.816906266846
1711417129684,-6541.370590628125
1711417129724,-11302.349050293677
1711417129765,-15427.957067383919
1711417129804,-18570.661413021386
1711417129844,-20757.76181115862
1711417129884,-21678.428787409328
1711417129924,-21652.17388959974
1711417129965,-22044.80750157684
1711417130005,-22814.143432372715
1711417130045,-23096.45469807647
1711417130085,-22155.000117812306
1711417130125,-20805.1946349754
1711417130166,-19248.218211632688
1711417130205,-17727.709711614065
1711417130245,-15756.125366467051
1711417130285,-14236.44061563816
1711417130325,-12264.141956977546
1711417130366,-9785.132522540167
1711417130405,-7969.241290991195
1711417130446,-6389.510328334756
1711417130486,-8708.451833948027
1711417130526,-12827.815616946202
1711417130567,-16073.951119062956
1711417130606,-17640.649260706734
1711417130646,-18666.60506836744
1711417130686,-18285.829577617813
1711417130726,-17737.430479411967
1711417130767,-17242.28916070005
1711417130806,-16906.569889877457
1711417130846,-16542.912693659775
1711417130886,-14950.828533367254
1711417130927,-13091.932167856023
1711417130968,-11360.589124453254
1711417131007,-9749.992324111518
1711417131047,-8338.35988062201
1711417131087,-6178.081274541095
1711417131127,-4403.672311903909
1711417131168,-2680.679577928968
1711417131207,-1854.4569732742384
1711417131247,-3935.3851764095016
1711417131288,-7586.651534546632
1711417131328,-9475.427076959517
1711417131369,-10135.937752250582
1711417131408,-9626.354482273106
1711417131448,-8891.564194420818
1711417131488,-7684.776394638233
1711417131528,-7486.1092739324085
1711417131569,-6403.056866565254
1711417131608,-5586.065045812633
1711417131648,-4439.3385641817
1711417131689,-2801.915945187211
1711417131729,-935.9203889621422
1711417131770,834.5796022247523
1711417131809,2491.6905778031796
1711417131849,4600.881608778611
1711417131889,6421.696377580985
1711417131929,5896.8738046749495
1711417131970,2884.3848805325106
1711417132009,-656.4502837480977
1711417132050,-2958.4276155750267
1711417132090,-3383.4221109640785
1711417132130,-3179.2584158414975
1711417132171,-3329.8814628357068
1711417132210,-2769.1347604910843
1711417132250,-2504.5326492842287
1711417132290,-2140.32409276627
1711417132330,-1230.1753032091074
1711417132371,-340.5006902231835
1711417132410,1062.184710497968
1711417132450,2828.7792076678015
1711417132491,5189.2798081696965
1711417132531,6344.353758648969
1711417132572,8259.166791211348
1711417132611,9514.099273633212
1711417132651,7480.605677342974
1711417132691,3873.8248816584237
1711417132731,625.5589209469035
1711417132772,-1712.9892397178337
1711417132811,-3080.943594022654
1711417132852,-3294.4169810758904
1711417132892,-3637.810778913088
1711417132932,-3424.8675886942074
1711417132973,-2994.4547448884696
1711417133012,-1970.1731310896575
1711417133052,-648.8821422662586
1711417133092,1190.935256806668
1711417133132,3295.641125101596
1711417133173,5022.566750444472
1711417133213,7129.933144911192
1711417133253,8852.70287164161
1711417133293,11078.277731719427
1711417133333,12544.337648046203
1711417133374,14974.516402780078
1711417133413,9265.362954419106
1711417133453,6943.530500530265
1711417133493,5054.706741465256
1711417133533,3871.510788749438
1711417133574,3275.8242581291124
1711417133614,3126.1048086392693
1711417133654,4237.106513426639
1711417133694,4336.551789530553
1711417133734,4730.070235999301
1711417133775,5009.185828370508
1711417133814,5717.363395178691
1711417133854,6565.272677135654
1711417133894,8075.661392089911
1711417133934,9192.597666182555
1711417133976,10401.055278605781
1711417134015,12136.869628665969
1711417134055,12499.24219318293
1711417134095,14129.651265168563
1711417134135,12841.75604094658
1711417134176,9454.434776173905
1711417134215,5840.966627311893
1711417134255,4023.538244799711
1711417134295,2504.6656137960963
1711417134336,2417.7473570108414
1711417134377,2936.850224925205
1711417134416,2472.1339190285653
1711417134456,2362.0557944788598
1711417134496,2074.082989010494
1711417134536,1641.9695450249128
1711417134577,960.5393705968745
1711417134616,-236.35152865573764
1711417134656,-8474.024459189735
1711417134697,-11824.370186022483
1711417134737,-16583.924048607238
1711417134775,-20591.486907105893
1711417134814,-22714.74153375579
1711417134854,-22205.866975629702
1711417134894,-21910.225363409612
1711417134934,-19768.32392713381
1711417134975,-17144.397106776014
1711417135015,-14619.76620536996
1711417135055,-12606.316766255535
1711417135095,-10213.468406298198
1711417135135,-8224.528333758935
1711417135176,-6505.645101038739
1711417135215,-4462.232381400652
1711417135255,-2233.8454816667363
1711417135296,-540.9560700571164
1711417135336,2142.7633307129145
1711417135377,3347.7610438987613
1711417135416,5209.1253022430465
1711417135456,7405.837656019721
1711417135496,9395.211447458714
1711417135536,11334.71402101405
1711417135577,13247.560960557777
1711417135617,14430.154573870823
1711417135657,15756.194659228437
1711417135697,16728.668080892414
1711417135737,17292.864857981913
1711417135778,18051.718926078174
1711417135817,19602.89213001216
1711417135857,20483.77821775619
1711417135897,20403.59506424796
1711417135937,23010.445993436035
1711417135978,23829.62095117243
1711417136018,23417.808879846707
1711417136058,24227.041179504246
1711417136098,24551.521864877082
1711417136138,23777.325768669136
1711417136179,24800.44127147738
1711417136218,24908.671511670575
1711417136258,25686.2124634278
1711417136298,26309.161888872273
1711417136338,27166.474642279092
1711417136379,27592.030453245156
1711417136418,27731.214746954385
1711417136458,28505.44089301396
1711417136499,28962.714378867764
1711417136538,28824.875623534434
1711417136580,30698.150581650436
1711417136619,30926.3802601723
1711417136659,30550.251976885833
1711417136699,29914.877573212143
1711417136739,29274.879163620993
1711417136780,28389.862781251315
1711417136819,28100.887498497963
1711417136859,27457.93172995001
1711417136899,26970.002500222996
1711417136939,26119.95815575123
1711417136981,26706.045244729146
1711417137020,27026.026733917184
1711417137060,26515.932700230274
1711417137100,26136.783505121246
1711417137140,25380.784530691803
1711417137181,25333.15747915767
1711417137220,25560.55338693969
1711417137260,25300.76766236499
1711417137300,27412.751151230186
1711417137340,29994.173009194434
1711417137381,29403.376246840693
1711417137420,27369.60710611334
1711417137461,24714.471372211818
1711417137501,22403.20725208521
1711417137541,20868.002817668486
1711417137581,19879.04552829312
1711417137621,18395.83823603019
1711417137661,17441.13117712317
1711417137701,17177.488840654958
1711417137741,17193.883287162054
1711417137782,16944.293695488945
1711417137821,17137.897299341857
1711417137861,17020.682306426577
1711417137901,16977.58412326593
1711417137941,16662.241205926985
1711417137982,16837.98548100423
1711417138022,17047.03270425368
1711417138062,17220.335685029626
1711417138102,16252.429047878366
1711417138142,12942.5419951058
1711417138183,9183.401595227886
1711417138222,5612.909476270899
1711417138262,3314.870577563066
1711417138302,2028.4917494254187
1711417138342,1274.9824290852994
1711417138383,-96.52683675708249
1711417138423,-852.8550090072677
1711417138462,-1520.631670572795
1711417138503,-2051.613082337193
1711417138543,-2120.1839434867725
1711417138583,-2165.389933423139
1711417138623,-2501.8815041133203
1711417138663,-1915.4132976830006
1711417138703,-1555.6966218003072
1711417138743,-1195.0506421104074
1711417138784,-330.1270187823102
1711417138823,1011.0536578227766
1711417138863,-447.1871246867813
1711417138904,-5017.657161866315
1711417138944,-10145.36738181347
1711417138984,-13889.413697873242
1711417139024,-17183.78607911337
1711417139064,-19126.913593317848
1711417139104,-19983.263962845784
1711417139144,-21396.165469131898
1711417139185,-23081.524585131556
1711417139224,-24035.01257410366
1711417139264,-24656.532292192802
1711417139304,-25278.973382339813
1711417139345,-25880.78746364126
1711417139385,-25848.666840412654
1711417139425,-24980.07942746114
1711417139465,-23756.413268504664
1711417139505,-22521.5401934837
1711417139545,-21421.795163734816
1711417139586,-22800.729601051193
1711417139625,-27855.200803505257
1711417139665,-33340.993273173925
1711417139705,-37438.520581095945
1711417139746,-39778.20058752084
1711417139786,-40700.28819514625
1711417139826,-40975.72201589774
1711417139866,-41499.48236880638
1711417139906,-42599.35415197071
1711417139946,-42845.98451140523
1711417139987,-42338.6034150091
1711417140026,-41592.367574672215
1711417140066,-40472.52200331818
1711417140106,-39331.06715353113
1711417140146,-37993.04560435796
1711417140187,-36411.69776621461
1711417140227,-34792.954586744774
1711417140267,-33924.09889142867
1711417140307,-37911.99219810357
1711417140347,-43997.47504570754
1711417140388,-49123.794959678315
1711417140427,-51922.10004752129
1711417140467,-53645.52884656843
1711417140507,-54042.278682901524
1711417140547,-54097.02934127953
1711417140588,-53951.669526573736
1711417140628,-53573.773122196086
1711417140668,-52955.19568353286
1711417140708,-51592.32855388755
1711417140748,-49142.33735699952
1711417140789,-46419.266719965264
1711417140828,-44282.83987288363
1711417140868,-42530.747234810144
1711417140908,-40282.98564621806
1711417140948,-37853.96912276326
1711417140989,-35573.828934310935
1711417141028,-38595.0632385565
1711417141069,-43870.55039363727
1711417141109,-48259.41056153225
1711417141149,-50301.144698156044
1711417141190,-51367.10539506795
1711417141229,-50966.98835800472
1711417141269,-50234.38794570975
1711417141309,-49497.14380218764
1711417141349,-48509.469343247125
1711417141390,-43651.1316434592
1711417141429,-41477.84509868338
1711417141469,-39058.5571666793
1711417141510,-36532.27550976537
1711417141550,-33364.09212356992
1711417141590,-30308.291317534633
1711417141630,-26949.389125542715
1711417141670,-23678.024677699897
1711417141710,-20696.039709471166
1711417141750,-21007.277806740254
1711417141791,-24469.237982016988
1711417141830,-27833.487032112665
1711417141870,-29439.828972600633
1711417141911,-29882.04765836289
1711417141951,-28679.818490262376
1711417141992,-27333.109550468624
1711417142031,-27053.16110773431
1711417142071,-25992.26098168455
1711417142111,-24205.16401772108
1711417142151,-21624.654615483712
1711417142192,-19467.79100956954
1711417142231,-18985.540347851347
1711417142272,-18602.043216395658
1711417142312,-17214.80597672751
1711417142352,-14737.678353647701
1711417142393,-10971.844615695532
