Timestamp,Cleaned_PPG
1711590065251,0.0
1711590065294,0.0
1711590065331,0.0
1711590065372,0.0
1711590065411,0.0
1711590065452,0.0
1711590065492,0.0
1711590065532,0.0
1711590065573,0.0
1711590065612,0.0
1711590065652,0.0
1711590065692,0.0
1711590065732,0.0
1711590065773,0.0
1711590065813,0.0
1711590065852,0.0
1711590065893,0.0
1711590065933,0.0
1711590065974,0.0
1711590066013,0.0
1711590066053,0.0
1711590066093,0.0
1711590066133,0.0
1711590066174,0.0
1711590066213,0.0
1711590066253,0.0
1711590066293,0.0
1711590066333,0.0
1711590066374,0.0
1711590066414,0.0
1711590066454,0.0
1711590066494,0.0
1711590066534,2104926.0
1711590066575,1976862.2742547689
1711590066614,1855787.7123025458
1711590066654,1743812.0772420936
1711590066694,1639715.9475893169
1711590066734,1542130.470685272
1711590066776,1449280.7403163759
1711590066815,1360635.7133205545
1711590066855,1277203.645367858
1711590066895,1198959.9732669136
1711590066935,1122601.8439738627
1711590066976,1057160.4774425933
1711590067015,993387.2227471587
1711590067055,916957.9903496378
1711590067095,853023.2322572239
1711590067136,801004.2582222675
1711590067176,755052.5971753728
1711590067216,709050.1338999649
1711590067256,662468.2831541453
1711590067296,621567.4016687463
1711590067336,582323.4447895626
1711590067377,544440.7286755093
1711590067416,511068.50647465326
1711590067456,479817.44168290426
1711590067499,449446.442148159
1711590067536,420110.70186759415
1711590067577,394796.82945177075
1711590067617,370986.79633351415
1711590067657,347665.0697222883
1711590067697,324614.35659193154
1711590067737,296543.88732124795
1711590067778,276223.5604888215
1711590067817,250576.89377450943
1711590067857,242230.46993652498
1711590067897,228085.54563174676
1711590067938,207940.50341322809
1711590067979,187243.95846027764
1711590068018,167342.84573959233
1711590068058,155039.15959841036
1711590068098,152099.24460483552
1711590068138,146409.50969205378
1711590068179,140057.50245648203
1711590068218,138208.29773382237
1711590068258,126969.3612065455
1711590068299,116468.3610631423
1711590068339,138218.11186564062
1711590068380,142868.30450549768
1711590068419,132797.80637873267
1711590068459,115841.42663913174
1711590068499,103151.41754116118
1711590068539,101935.05408554501
1711590068580,94980.27901241952
1711590068620,90296.58083841181
1711590068660,85313.75860840175
1711590068700,78947.13293046318
1711590068740,74672.38632921502
1711590068781,70416.44588773604
1711590068820,67896.81373908208
1711590068860,62471.54329775274
1711590068900,59084.44554747245
1711590068941,55859.302330777515
1711590068981,53470.26117167645
1711590069021,51902.4011808096
1711590069061,50430.948653194355
1711590069101,50284.896373461466
1711590069141,41836.16388036404
1711590069182,36164.02227078471
1711590069221,36459.67787004216
1711590069261,35434.3014236968
1711590069302,37345.36095048487
1711590069342,36316.33609944675
1711590069383,30794.89298349945
1711590069422,28123.545726434793
1711590069462,27917.372646282427
1711590069502,27593.284889589995
1711590069542,22523.591732431203
1711590069583,26815.64971102029
1711590069622,23923.292588758282
1711590069663,19166.451747754123
1711590069706,17834.255343744066
1711590069743,19477.112932073884
1711590069784,21825.077206278685
1711590069823,18674.214255865198
1711590069863,17274.425145403482
1711590069903,15481.771767606027
1711590069943,16070.144882063847
1711590069984,14398.175446752459
1711590070024,12342.682090394665
1711590070064,11958.259009748232
1711590070104,10965.115608603694
1711590070144,9671.285961547866
1711590070185,8663.44638028834
1711590070224,8950.434605670162
1711590070264,8326.694011858199
1711590070304,8081.012606333941
1711590070344,7352.087243148126
1711590070385,8170.531861050054
1711590070424,8675.062156781554
1711590070464,8004.03877783427
1711590070504,6824.264672137797
1711590070545,8362.13789239712
1711590070585,7451.625405982602
1711590070625,6807.389238415286
1711590070665,5855.102262904402
1711590070705,6758.413593563251
1711590070745,3536.747811009176
1711590070786,1683.999102624599
1711590070825,2610.267052400857
1711590070865,-369.549111852888
1711590070905,138.73924112785608
1711590070945,423.65794588718563
1711590070987,-1053.87877717847
1711590071026,-1561.7224424052984
1711590071066,-1232.6727429945022
1711590071106,-870.6842223387212
1711590071146,-1168.7002166057937
1711590071187,-1094.271900758613
1711590071226,-1237.2676161564887
1711590071266,-662.2330724336207
1711590071306,-2010.2921544141136
1711590071347,-2520.4623217163607
1711590071387,-5064.099654101301
1711590071427,-7151.7348318416625
1711590071467,-3860.077026790008
1711590071507,-12238.372647900134
1711590071547,-13117.248901632149
1711590071588,-13843.76893148385
1711590071627,-18067.10270839138
1711590071667,-19569.288140857592
1711590071707,-20446.85428323038
1711590071747,-20040.72580824839
1711590071788,-18206.451808246784
1711590071827,-18729.171739391983
1711590071867,-18547.25578276813
1711590071908,-16766.31534830667
1711590071948,-17654.07851413125
1711590071989,-16855.12389959907
1711590072028,-18073.054165858775
1711590072068,-17316.149132193998
1711590072108,-18169.77675345028
1711590072148,-18070.195382807404
1711590072189,-18923.38880446274
1711590072228,-18376.93916231487
1711590072268,-13229.743551913649
1711590072309,-18393.149591663852
1711590072349,-15229.918321779463
1711590072390,-13492.418102862313
1711590072429,-14854.693874479737
1711590072469,-13398.208872832358
1711590072509,-12217.139885080978
1711590072549,-12510.604945151135
1711590072590,-9903.599944067188
1711590072629,-10140.227906015236
1711590072669,-13459.591085971333
1711590072709,-13897.372430420015
1711590072749,-21829.35275275912
1711590072791,-17598.39678743668
1711590072830,-17204.513888890855
1711590072870,-17252.246483028866
1711590072910,-15407.776263032109
1711590072950,-14652.063329855911
1711590072991,-13431.34725419432
1711590073030,-14764.820123862475
1711590073070,-15319.22247751709
1711590073110,-16020.962263710331
1711590073151,-16068.445278073661
1711590073192,-14845.189810846467
1711590073231,-13380.921305937227
1711590073271,-17336.442359979264
1711590073311,-20543.871991354972
1711590073351,-26058.785148889292
1711590073392,-30514.347445261665
1711590073431,-30174.344014405273
1711590073471,-30002.21827321779
1711590073512,-31095.943908654153
1711590073551,-33028.69514818513
1711590073593,-28572.753044193145
1711590073632,-31522.813698068494
1711590073672,-29833.054581699893
1711590073712,-27065.00851368974
1711590073752,-26624.519704332808
1711590073793,-25620.756845852826
1711590073832,-23091.5615200405
1711590073872,-22616.219255075557
1711590073912,-21887.02474041097
1711590073953,-21937.518638378242
1711590073994,-30051.40630972036
1711590074033,-33178.31124180113
1711590074073,-34783.75594672002
1711590074113,-36438.14330316777
1711590074153,-34801.16778578656
1711590074194,-31731.83130705892
1711590074233,-34017.815998079255
1711590074273,-33627.56414701138
