Timestamp,Cleaned PPG
1712209380388,0.0
1712209380427,0.0
1712209380466,0.0
1712209380506,0.0
1712209380546,0.0
1712209380586,0.0
1712209380627,0.0
1712209380666,0.0
1712209380706,0.0
1712209380747,0.0
1712209380787,0.0
1712209380828,0.0
1712209380867,0.0
1712209380907,0.0
1712209380947,0.0
1712209380988,0.0
1712209381029,0.0
1712209381068,0.0
1712209381108,0.0
1712209381148,0.0
1712209381188,0.0
1712209381229,0.0
1712209381268,0.0
1712209381309,0.0
1712209381349,0.0
1712209381389,0.0
1712209381430,0.0
1712209381469,0.0
1712209381509,0.0
1712209381549,0.0
1712209381590,0.0
1712209381631,0.0
1712209381670,1110671.117081653
1712209381710,1110671.117081653
1712209381750,1110671.117081653
1712209381790,1110671.117081653
1712209381832,1110671.117081653
1712209381871,1110671.117081653
1712209381911,1110671.117081653
1712209381951,1110671.117081653
1712209381991,1110671.117081653
1712209382032,1110671.117081653
1712209382072,1110671.117081653
1712209382111,1040782.2684847529
1712209382152,977341.0017850238
1712209382192,913791.0444154732
1712209382233,855282.5996412206
1712209382272,799364.7068978751
1712209382312,749332.0975840194
1712209382352,700977.7330393279
1712209382392,656525.8902341647
1712209382433,615838.8732819655
1712209382472,572662.8753422583
1712209382512,538350.1378600309
1712209382553,502016.2965304423
1712209382595,468747.2090465368
1712209382634,438629.32662228076
1712209382673,407107.51940861484
1712209382713,392029.68420392903
1712209382753,356259.01939050853
1712209382793,336398.600692922
1712209382834,316004.3632833408
1712209382873,299502.5404609563
1712209382914,270905.5480701444
1712209382954,248588.2817531426
1712209382994,239219.8374719231
1712209383035,213168.23921970674
1712209383074,191057.63004824077
1712209383114,174259.29768787324
1712209383154,153886.6392716118
1712209383194,130570.88482004823
1712209383235,114321.24741485436
1712209383275,102151.95963313943
1712209383315,98208.88528930908
1712209383355,89719.03025812074
1712209383395,83631.8368053534
1712209383436,73851.17007656582
1712209383475,69958.3236192069
1712209383515,66143.27720273868
1712209383555,62620.83209195384
1712209383595,57374.01835431205
1712209383637,53772.02295350307
1712209383676,49120.18118868163
1712209383716,41588.50797017291
1712209383756,39849.781588952756
1712209383796,33543.56662031915
1712209383837,32038.570944706677
1712209383876,31308.745971364435
1712209383916,23776.417243150063
1712209383956,16298.92579471413
1712209383997,10223.149701971095
1712209384037,9463.920741842827
1712209384077,9463.920741842827
1712209384117,9463.920741842827
1712209384157,9463.920741842827
1712209384197,9463.920741842827
1712209384238,9463.920741842827
1712209384277,9463.920741842827
1712209384317,8260.696532504633
1712209384358,7742.229304352077
1712209384398,7150.267746198922
1712209384439,5036.101350512356
1712209384478,4004.7637771700975
1712209384518,3503.857380109839
1712209384558,3503.857380109839
1712209384598,3503.857380109839
1712209384639,3503.857380109839
1712209384678,3503.857380109839
1712209384719,3503.857380109839
1712209384759,-2074.6342770492192
1712209384801,-2074.6342770492192
1712209384840,-2074.6342770492192
1712209384879,-2074.6342770492192
1712209384919,-2074.6342770492192
1712209384959,-2074.6342770492192
1712209384999,-2074.6342770492192
1712209385040,-2074.6342770492192
1712209385080,-2074.6342770492192
1712209385120,-2074.6342770492192
1712209385160,-3499.822844013106
1712209385200,-3499.822844013106
1712209385241,-3499.822844013106
1712209385280,-3499.822844013106
1712209385320,-3499.822844013106
1712209385360,-3499.822844013106
1712209385401,-3499.822844013106
1712209385442,-3499.822844013106
1712209385481,-3499.822844013106
1712209385521,-3499.822844013106
1712209385561,-5233.336021669209
1712209385601,-5233.336021669209
1712209385642,-5233.336021669209
1712209385682,-5233.336021669209
1712209385722,-5233.336021669209
1712209385762,-5233.336021669209
1712209385802,-5233.336021669209
1712209385843,-6574.851409448544
1712209385882,-6976.007678663591
1712209385922,-7041.092469535302
1712209385962,-8189.881092605414
1712209386002,-8215.131678738166
1712209386044,-8215.131678738166
1712209386083,-8215.131678738166
1712209386123,-8215.131678738166
1712209386163,-8215.131678738166
1712209386203,-8416.08349529421
1712209386244,-8662.071472534444
1712209386283,-8416.08349529421
1712209386323,-8045.187362305354
1712209386364,-8045.187362305354
1712209386404,-8045.187362305354
1712209386445,-8045.187362305354
1712209386484,-8045.187362305354
1712209386524,-8045.187362305354
1712209386564,-8045.187362305354
1712209386605,-8045.187362305354
1712209386646,-10331.648666910361
1712209386685,-12570.481801164337
1712209386725,-12570.481801164337
1712209386765,-12570.481801164337
1712209386805,-12570.481801164337
1712209386846,-12570.481801164337
1712209386886,-12570.481801164337
1712209386926,-12570.481801164337
1712209386966,-12570.481801164337
1712209387006,-12570.481801164337
1712209387047,-14901.10350441793
1712209387086,-14901.10350441793
1712209387127,-14901.10350441793
1712209387167,-14901.10350441793
1712209387207,-14901.10350441793
1712209387248,-14901.10350441793
1712209387287,-14901.10350441793
1712209387327,-14901.10350441793
1712209387367,-14901.10350441793
1712209387407,-14901.10350441793
1712209387449,-15055.96979167359
1712209387488,-16839.88024673029
1712209387528,-16839.88024673029
1712209387568,-16839.88024673029
1712209387608,-16839.88024673029
1712209387649,-16839.88024673029
1712209387688,-16839.88024673029
1712209387729,-16839.88024673029
1712209387769,-16839.88024673029
1712209387809,-15833.605243634433
1712209387850,-15055.96979167359
1712209387889,-13889.987123120809
1712209387929,-13889.987123120809
1712209387970,-13889.987123120809
1712209388010,-13889.987123120809
1712209388051,-13889.987123120809
1712209388090,-13889.987123120809
1712209388130,-13889.987123120809
1712209388170,-13889.987123120809
1712209388210,-15833.605243634433
1712209388251,-17724.36984162405
1712209388290,-17724.36984162405
1712209388330,-17724.36984162405
1712209388370,-17724.36984162405
1712209388410,-17724.36984162405
1712209388452,-17724.36984162405
1712209388491,-17724.36984162405
1712209388531,-17429.886206829222
1712209388571,-16188.274285465013
1712209388611,-15833.605243634433
1712209388652,-14100.325698722154
1712209388691,-14100.325698722154
1712209388731,-14100.325698722154
1712209388771,-14100.325698722154
1712209388811,-14100.325698722154
1712209388852,-14100.325698722154
1712209388892,-14100.325698722154
1712209388932,-16188.274285465013
1712209388972,-17429.886206829222
1712209389012,-17944.89064157894
1712209389053,-17944.89064157894
1712209389092,-17944.89064157894
1712209389132,-17944.89064157894
1712209389172,-17944.89064157894
1712209389212,-17944.89064157894
1712209389253,-17944.89064157894
1712209389293,-18039.181548618944
1712209389333,-17429.886206829222
1712209389373,-16350.88091035001
