Timestamp,Cleaned PPG
1710826325661,0.0
1710826325701,0.0
1710826325744,0.0
1710826325782,0.0
1710826325822,0.0
1710826325862,0.0
1710826325902,0.0
1710826325942,0.0
1710826325983,0.0
1710826326022,0.0
1710826326062,0.0
1710826326102,0.0
1710826326142,0.0
1710826326183,0.0
1710826326223,0.0
1710826326262,0.0
1710826326303,0.0
1710826326343,0.0
1710826326384,0.0
1710826326423,0.0
1710826326463,0.0
1710826326503,0.0
1710826326543,0.0
1710826326584,0.0
1710826326623,0.0
1710826326663,0.0
1710826326703,0.0
1710826326743,0.0
1710826326784,0.0
1710826326824,0.0
1710826326864,0.0
1710826326904,0.0
1710826326944,1153501.1045164075
1710826326985,1153501.1045164075
1710826327024,1153501.1045164075
1710826327064,1153501.1045164075
1710826327104,1153501.1045164075
1710826327144,1153501.1045164075
1710826327186,1153501.1045164075
1710826327225,1153501.1045164075
1710826327265,1153501.1045164075
1710826327305,1153501.1045164075
1710826327345,1153501.1045164075
1710826327386,1097127.9474617057
1710826327425,1045422.845325782
1710826327465,996251.4908510526
1710826327505,939813.572632405
1710826327545,882777.657845415
1710826327586,827818.4544120608
1710826327625,767102.8597801188
1710826327666,695451.7683808063
1710826327705,616276.1772885039
1710826327746,547378.7288272798
1710826327787,491916.67490826873
1710826327826,455886.7475183881
1710826327866,423216.73660410685
1710826327906,386246.0092221652
1710826327949,354779.00022835843
1710826327987,336118.0929613088
1710826328027,318497.4584764261
1710826328067,303201.10124889296
1710826328107,282652.11519595236
1710826328147,260802.0381324445
1710826328188,230516.12388282688
1710826328227,143187.5870667908
1710826328267,129563.4705934478
1710826328307,100881.18366234191
1710826328347,86110.41525733704
1710826328389,77404.3128415409
1710826328428,74220.64447288006
1710826328468,73319.77140087634
1710826328508,64265.37482459587
1710826328548,46146.78857712378
1710826328589,43035.805425910046
1710826328628,43035.805425910046
1710826328668,43035.805425910046
1710826328708,43035.805425910046
1710826328748,43035.805425910046
1710826328789,43035.805425910046
1710826328828,43035.805425910046
1710826328869,43035.805425910046
1710826328909,43035.805425910046
1710826328949,38521.09160287306
1710826328990,31660.230387886055
1710826329029,31660.230387886055
1710826329069,35296.94499436556
1710826329109,38521.09160287306
1710826329149,43035.805425910046
1710826329190,53311.62710417737
1710826329230,68439.74006666895
1710826329270,72639.98000716884
1710826329310,82312.03822646895
1710826329350,82312.03822646895
1710826329391,82312.03822646895
1710826329430,82312.03822646895
1710826329470,82312.03822646895
1710826329510,73317.64943152783
1710826329550,68828.54361685645
1710826329591,68439.74006666895
1710826329630,67068.5980449263
1710826329671,63966.71602036711
1710826329711,62838.37566833664
1710826329751,62838.37566833664
1710826329792,62838.37566833664
1710826329831,62838.37566833664
1710826329871,62838.37566833664
1710826329911,62838.37566833664
1710826329951,58629.59572957968
1710826329992,52701.9785381048
1710826330031,48357.42518831184
1710826330072,46343.29546477692
1710826330112,45838.54877339234
1710826330155,45396.885468822904
1710826330193,45394.42751386808
1710826330232,45340.52448355453
1710826330272,44928.134750762256
1710826330312,41721.48012266145
1710826330352,41721.48012266145
1710826330393,41721.48012266145
1710826330433,41721.48012266145
1710826330473,41721.48012266145
