Timestamp,Cleaned PPG
1712021978258,0.0
1712021978296,0.0
1712021978336,0.0
1712021978376,0.0
1712021978416,0.0
1712021978456,0.0
1712021978497,0.0
1712021978536,0.0
1712021978576,0.0
1712021978616,0.0
1712021978657,0.0
1712021978698,0.0
1712021978737,0.0
1712021978777,0.0
1712021978817,0.0
1712021978857,0.0
1712021978899,0.0
1712021978938,0.0
1712021978978,0.0
1712021979018,0.0
1712021979058,0.0
1712021979099,0.0
1712021979138,0.0
1712021979178,0.0
1712021979218,0.0
1712021979258,0.0
1712021979300,0.0
1712021979339,0.0
1712021979379,0.0
1712021979419,0.0
1712021979459,0.0
1712021979500,0.0
1712021979539,1123491.5024930118
1712021979579,1123491.5024930118
1712021979619,1123491.5024930118
1712021979659,1123491.5024930118
1712021979700,1123491.5024930118
1712021979739,1123491.5024930118
1712021979780,1123491.5024930118
1712021979820,1123491.5024930118
1712021979860,1123491.5024930118
1712021979901,1123491.5024930118
1712021979940,1123491.5024930118
1712021979980,1055263.2798366863
1712021980020,991731.6301865587
1712021980060,931344.8514084574
1712021980101,872973.8015118483
1712021980141,820764.0278664399
1712021980181,775286.18527751
1712021980221,726948.3404501774
1712021980261,675784.9247670483
1712021980302,625366.622737552
1712021980341,581486.9188011996
1712021980381,542987.9025789548
1712021980421,506932.33167108614
1712021980464,474538.2878531213
1712021980503,444641.9815753228
1712021980542,416584.4326425693
1712021980582,393180.99437021604
1712021980622,369191.4247429501
1712021980662,344111.7636484052
1712021980703,320142.33669012063
1712021980742,302551.8587131188
1712021980782,286490.00889197737
1712021980822,272107.81535218377
1712021980863,257208.6215880788
1712021980904,245844.71590265282
1712021980943,235356.4953274883
1712021980983,219529.14305540477
1712021981023,203711.41912005888
1712021981063,191167.3842041823
1712021981104,175632.7669036663
1712021981143,151482.9449648806
1712021981183,127114.47127438802
1712021981224,108418.67612960073
1712021981264,93839.12066500727
1712021981305,81123.05785566894
1712021981344,69813.30304436106
1712021981384,58462.7392607932
1712021981424,43343.9117078064
1712021981464,31383.051090497058
1712021981505,25774.48874235479
1712021981544,25774.48874235479
1712021981585,25774.48874235479
