Timestamp,Cleaned_PPG
1711685648550,0.0
1711685648590,0.0
1711685648630,0.0
1711685648670,0.0
1711685648711,0.0
1711685648751,0.0
1711685648791,0.0
1711685648831,0.0
1711685648871,0.0
1711685648912,0.0
1711685648951,0.0
1711685648991,0.0
1711685649031,0.0
1711685649071,0.0
1711685649113,0.0
1711685649152,0.0
1711685649192,0.0
1711685649232,0.0
1711685649272,0.0
1711685649313,0.0
1711685649352,0.0
1711685649392,0.0
1711685649433,0.0
1711685649473,0.0
1711685649514,0.0
1711685649553,0.0
1711685649593,0.0
1711685649633,0.0
1711685649673,0.0
1711685649717,0.0
1711685649753,0.0
1711685649794,0.0
1711685649834,2087679.0
1711685649874,1957060.6536857088
1711685649915,1835460.4830881217
1711685649954,1721529.4416756497
1711685649994,1613707.1290883152
1711685650034,1512010.8336702161
1711685650074,1416959.1769354306
1711685650115,1328379.6963947676
1711685650154,1245988.331048232
1711685650194,1169199.1761496344
1711685650234,1097388.875006427
1711685650275,1030441.3493190536
1711685650316,967240.3298913487
1711685650355,908302.4650552259
1711685650395,852107.3286529845
1711685650435,793614.9853434111
1711685650475,737303.372377157
1711685650516,686215.2592537529
1711685650555,640192.7616043133
1711685650595,600024.311297554
1711685650635,560704.7718191782
1711685650676,530576.937747505
1711685650717,496728.704677165
1711685650756,464325.7172455541
1711685650796,437117.790808714
1711685650836,409000.38077686355
1711685650876,387703.7896683845
1711685650917,363376.822324106
1711685650956,340082.1104223069
1711685650996,319528.66019774904
1711685651036,302394.82263802784
1711685651076,285755.70089159394
1711685651117,269398.5728690522
1711685651157,249727.98515775544
1711685651197,226320.57491141
1711685651237,210025.29273679154
1711685651277,195054.60345916054
1711685651318,183613.09329145798
1711685651357,174770.87851950945
1711685651397,166539.9517773192
1711685651437,163040.51630500052
1711685651477,156698.74139141547
1711685651518,150405.85389792826
1711685651557,145981.7797996574
1711685651598,140178.27832704317
1711685651638,135138.23288235045
1711685651678,133899.5049984539
1711685651719,128738.58792033186
1711685651758,121238.28510795883
1711685651798,116217.47855959367
1711685651838,109893.25895481394
1711685651878,106480.62101175054
1711685651922,95004.81716106692
1711685651958,79141.4225784801
1711685651999,68246.00240055821
1711685652039,58557.94015007489
1711685652079,53352.28891252121
1711685652120,47290.277985445224
1711685652159,43583.18552225572
1711685652199,38731.41030302108
1711685652239,35956.80078924168
1711685652279,29085.848799312487
1711685652320,27420.535048234742
1711685652359,23701.806995510357
1711685652399,22519.469934908906
1711685652440,20642.745541041717
1711685652480,21112.005450751632
1711685652521,17980.198877796764
1711685652560,16682.135039817076
1711685652600,17802.509627375286
1711685652640,11530.253871880472
1711685652680,6081.524955178611
1711685652721,-680.6601780066267
1711685652760,-4415.032093627844
1711685652800,-5972.239122812636
1711685652841,-8877.133999209153
1711685652881,-8011.682964111911
1711685652922,-8587.389746129746
1711685652961,-11904.719149906654
1711685653001,-13789.12151066144
1711685653041,-12555.030739658512
1711685653081,-11877.554213639116
1711685653122,-10721.25150691322
1711685653161,-10398.16628910834
1711685653202,-9408.289688050281
1711685653242,-5681.325528424233
1711685653282,-3949.7687486009672
1711685653323,-3134.648652783595
1711685653362,-11006.842216015328
1711685653402,-13786.551778121153
1711685653442,-18924.77873584791
1711685653482,-18911.434691949515
1711685653523,-19495.51187890768
1711685653563,-17555.37721499987
1711685653603,-18083.25004902901
1711685653643,-18047.78232841543
1711685653683,-17669.316138739232
1711685653724,-17738.17928209738
1711685653763,-17083.41723758634
1711685653803,-15927.108415405266
1711685653843,-13727.245287429076
1711685653883,-13605.056508098729
1711685653924,-11496.611961064627
1711685653964,-10045.109270238783
1711685654004,-11758.291762413923
1711685654044,-17366.92849560012
1711685654084,-23721.078311898513
1711685654125,-23713.1291722029
1711685654164,-28002.30064019095
1711685654204,-19910.17131932499
1711685654244,-18151.003453778336
1711685654285,-16289.44713927363
1711685654326,-13071.35455363337
1711685654365,-11335.852113147266
1711685654405,-8798.906581422547
1711685654445,-5603.829141522292
1711685654485,-2384.9192233029753
1711685654526,-1592.9327081653755
1711685654565,4055.971246522153
1711685654605,9472.211776348064
1711685654646,11494.347955593374
1711685654686,12407.165484536905
1711685654727,8374.768468442373
1711685654766,3649.9764447216876
1711685654806,1953.6446189379785
1711685654846,1571.6655693929642
1711685654886,1584.9113559741527
1711685654927,-1883.5753723429516
1711685654966,-4629.266503721941
1711685655006,-2421.293950316729
1711685655046,-7402.49440961564
1711685655087,-3761.757482895162
1711685655128,-3902.606649936177
1711685655167,-5900.850989266997
1711685655207,-5829.266944496427
1711685655247,-7093.044143231818
1711685655287,-4178.10636672657
1711685655328,-3728.7531368662603
1711685655368,-784.0314168240875
1711685655408,-2244.8099168799818
1711685655448,-3144.5677613774315
1711685655488,-12303.113808191381
1711685655529,-13375.40047760075
1711685655568,-13065.38357975171
1711685655608,-15127.701452552341
1711685655648,-12805.532396008726
1711685655688,-14209.254908193368
1711685655730,-13697.019887873437
1711685655769,-11859.353572737426
1711685655809,-9471.669979500584
1711685655849,-11626.443579069804
1711685655889,-8148.112963736057
1711685655930,-7192.77921467647
1711685655970,-5870.547254588222
1711685656010,2282.386204597773
1711685656050,-14.740265643689781
1711685656090,666.2859927318059
1711685656131,4022.1624228332657
1711685656170,-2248.0456314703915
1711685656210,-1291.158779892372
1711685656250,-1046.632558491081
1711685656291,-2846.765529997181
1711685656332,1625.747951402096
1711685656371,-688.8947645402513
1711685656411,-1701.0305091226473
1711685656451,-1531.2717143709306
1711685656491,-2541.717211257899
1711685656532,-1007.6642256227788
1711685656572,-2367.918604222825
1711685656612,-1322.7811837741174
1711685656652,405.38679230143316
1711685656692,497.7774355453439
1711685656733,2200.1983993698377
1711685656772,3552.0005447478034
1711685656812,3919.9366520270705
1711685656852,1836.550612426363
1711685656893,-340.59284886647947
1711685656934,-2826.3996867875103
1711685656973,-2276.215043239761
1711685657013,-1066.5512396979611
1711685657053,-1837.4945608251728
1711685657093,-692.4428840370383
1711685657134,1860.224608522607
1711685657173,-1024.4570957617834
1711685657213,2638.576563954586
1711685657254,3841.9880102796014
1711685657294,2358.409801952308
1711685657335,9201.551794636063
1711685657374,10370.681887528859
1711685657414,8228.740256109275
1711685657454,10471.28840925591
1711685657494,11694.673049802426
1711685657535,10348.37831054721
1711685657574,6645.200615373906
1711685657614,3077.4180059183855
1711685657655,2359.8473659907468
1711685657695,1458.3933998816647
1711685657736,1211.1324912724085
1711685657775,2297.7961865596008
1711685657815,2027.2460869359784
1711685657855,3370.464507750701
1711685657895,4005.611308854539
1711685657936,2768.7474397295155
1711685657975,4373.242071506567
1711685658015,5034.2844505370595
1711685658055,5781.007766184863
1711685658096,7241.499143122695
1711685658137,7922.554238490295
1711685658176,8691.749643744202
1711685658216,8425.56418902846
1711685658256,9497.231941384729
1711685658296,4666.961239665281
1711685658337,1295.297721395269
1711685658376,1165.0277949739248
1711685658416,17.861683214548975
1711685658456,569.988534967415
1711685658497,560.6234906294849
1711685658537,2395.167512797052
1711685658577,1480.2618688638322
1711685658617,1173.096903046593
1711685658657,1941.612946670968
1711685658697,2367.156532085268
1711685658738,3516.516174425604
1711685658777,4418.731318512466
1711685658817,5227.414407767355
1711685658857,6316.999512483366
1711685658897,6495.466872957302
1711685658938,7004.261582444888
1711685658978,8957.493348127231
1711685659018,7824.420278256293
1711685659058,3979.916881888639
1711685659098,1271.3707548878156
1711685659139,-506.78535608993843
1711685659178,-995.5549422951881
1711685659218,415.51193672721274
1711685659258,1164.7261900987942
1711685659298,2047.152224922087
1711685659339,2124.502102638129
1711685659378,2144.8693045589607
1711685659419,1657.6585263009183
1711685659459,2151.787690207828
1711685659499,3845.482531655347
1711685659540,3618.302095757099
1711685659579,6202.378069229424
1711685659619,7140.268414349295
1711685659659,6814.225495953811
1711685659699,8536.047892188653
1711685659740,8394.499172100332
1711685659779,4341.589841441251
1711685659820,1406.2172623216175
1711685659860,9.47068093298003
1711685659900,-477.3658927460201
1711685659941,-945.2634657600429
1711685659980,709.7994210124016
1711685660020,1620.7744824676774
1711685660060,1475.2278431900777
1711685660100,1622.2933263659943
1711685660141,336.6831539077684
1711685660181,2160.173101176042
1711685660221,1887.8572858830448
1711685660261,2185.6289625668433
1711685660301,3542.738373927772
1711685660342,4351.652748782886
1711685660381,5147.303680407582
1711685660421,5769.102245135466
1711685660461,5133.789547461318
1711685660501,482.36315358499996
1711685660543,-3230.969791023992
1711685660581,-5262.934452737216
1711685660621,-5434.306520804297
1711685660661,-6230.399798614439
1711685660701,-5377.921499718446
1711685660742,-4785.923273040913
1711685660781,-4544.07059317315
1711685660821,-3867.7429127336945
1711685660862,-4382.114103657659
1711685660902,-3421.8910282510333
1711685660943,-2470.8896423093975
1711685660982,-1088.085066032596
1711685661022,500.4428834193386
1711685661062,1722.4870932810009
1711685661102,2119.4284719834104
1711685661143,3485.1693722431082
1711685661182,2393.5467679947615
1711685661222,-1200.2953462945297
1711685661263,-5502.829204500653
1711685661303,-8724.434181720018
1711685661344,-9729.237208063481
1711685661383,-10420.276577005628
1711685661423,-9411.90453953459
1711685661463,-9189.347105574096
1711685661504,-8981.87518121628
1711685661544,-9499.152516769245
1711685661584,-9243.986727422336
1711685661624,-8358.603939779103
1711685661664,-8046.852150819963
1711685661704,-6456.827459540218
1711685661745,-5180.1834338919725
1711685661784,-3949.8405343377963
1711685661824,-3446.661546480842
1711685661865,-2593.569842311321
1711685661905,-1545.1811725974549
1711685661946,-4261.918435648084
1711685661985,-8430.731919566635
1711685662025,-11256.636681426316
1711685662065,-12171.729385931045
1711685662105,-12439.09858180699
