dataReceived,timestamp,ppg,status
1711685660605,1711685648550,2097152,0
1711685660605,1711685648590,2097152,0
1711685660605,1711685648630,2354915,0
1711685660605,1711685648670,2355046,0
1711685660605,1711685648711,2355230,0
1711685660605,1711685648751,2355397,0
1711685660605,1711685648791,2355587,0
1711685660605,1711685648831,2355759,0
1711685660605,1711685648871,2355974,0
1711685660605,1711685648912,2355742,0
1711685660605,1711685648951,2354643,0
1711685660605,1711685648991,2210095,0
1711685660605,1711685649031,2209293,0
1711685660605,1711685649071,2208893,0
1711685660605,1711685649113,2208664,0
1711685660605,1711685649152,2208508,0
1711685660605,1711685649192,2131439,0
1711685660605,1711685649232,2131084,0
1711685660605,1711685649272,2131015,0
1711685660605,1711685649313,2130076,0
1711685660605,1711685649352,2129950,0
1711685660605,1711685649392,2129663,0
1711685660605,1711685649433,2098235,0
1711685660605,1711685649473,2098603,0
1711685660605,1711685649514,2099352,0
1711685660605,1711685649553,2102063,0
1711685660605,1711685649593,2104431,0
1711685660605,1711685649633,2106980,0
1711685660605,1711685649673,2106990,0
1711685660605,1711685649717,2099441,0
1711685660605,1711685649753,2093775,0
1711685660605,1711685649794,2089120,0
1711685660605,1711685649834,2087679,0
1711685660605,1711685649874,2087156,0
1711685660605,1711685649915,2087629,0
1711685660605,1711685649954,2088152,0
1711685660605,1711685649994,2087742,0
1711685660605,1711685650034,2086590,0
1711685660605,1711685650074,2086031,0
1711685660605,1711685650115,2085926,0
1711685660605,1711685650154,2086590,0
1711685660605,1711685650194,2087944,0
1711685660605,1711685650234,2089312,0
1711685660605,1711685650275,2090752,0
1711685660605,1711685650316,2092119,0
1711685660605,1711685650355,2093709,0
1711685660605,1711685650395,2094407,0
1711685660605,1711685650435,2089405,0
1711685660605,1711685650475,2082642,0
1711685660605,1711685650516,2077848,0
1711685660605,1711685650555,2075904,0
1711685660605,1711685650595,2075623,0
1711685660605,1711685650635,2076127,0
1711685660605,1711685650676,2077182,0
1711685660605,1711685650717,2077318,0
1711685660605,1711685650756,2076777,0
1711685660605,1711685650796,2076288,0
1711685660605,1711685650836,2076673,0
1711685660605,1711685650876,2077668,0
1711685660605,1711685650917,2079335,0
1711685660605,1711685650956,2081476,0
1711685660605,1711685650996,2083668,0
1711685660605,1711685651036,2085806,0
1711685660605,1711685651076,2088464,0
1711685660605,1711685651117,2090560,0
1711685660605,1711685651157,2087832,0
1711685660605,1711685651197,2081592,0
1711685660605,1711685651237,2077281,0
1711685660605,1711685651277,2076372,0
1711685660605,1711685651318,2078160,0
1711685660605,1711685651357,2080874,0
1711685660605,1711685651397,2085781,0
1711685660605,1711685651437,2090986,0
1711685660605,1711685651477,2094863,0
1711685660605,1711685651518,2098142,0
1711685660605,1711685651557,2102104,0
1711685660605,1711685651598,2105927,0
1711685660605,1711685651638,2110118,0
1711685660605,1711685651678,2113996,0
1711685660605,1711685651719,2116747,0
1711685660605,1711685651758,2118134,0
1711685660605,1711685651798,2119840,0
1711685660605,1711685651838,2120975,0
1711685660605,1711685651878,2122996,0
1711685660605,1711685651922,2118665,0
1711685660605,1711685651958,2110830,0
1711685660605,1711685651999,2105714,0
1711685660605,1711685652039,2102447,0
1711685660605,1711685652079,2100460,0
1711685660605,1711685652120,2098832,0
1711685660605,1711685652159,2097382,0
1711685660605,1711685652199,2095721,0
1711685660605,1711685652239,2093923,0
1711685660605,1711685652279,2090838,0
1711685660605,1711685652320,2089533,0
1711685660605,1711685652359,2087981,0
1711685660605,1711685652399,2087417,0
1711685660605,1711685652440,2087114,0
1711685660605,1711685652480,2086704,0
1711685660605,1711685652521,2087197,0
1711685660605,1711685652560,2086769,0
1711685660605,1711685652600,2086979,0
1711685660605,1711685652640,2082507,0
1711685660605,1711685652680,2074860,0
1711685660605,1711685652721,2069920,0
1711685660605,1711685652760,2066376,0
1711685660605,1711685652800,2064507,0
1711685660605,1711685652841,2063325,0
1711685660605,1711685652881,2063014,0
1711685660605,1711685652922,2062576,0
1711685660605,1711685652961,2060991,0
1711685660605,1711685653001,2059533,0
1711685660605,1711685653041,2058836,0
1711685660605,1711685653081,2058571,0
1711685660605,1711685653122,2058643,0
1711685660605,1711685653161,2059175,0
1711685660605,1711685653202,2059943,0
1711685660605,1711685653242,2060520,0
1711685660605,1711685653282,2061543,0
1711685660605,1711685653323,2059717,0
1711685660605,1711685653362,2053510,0
1711685660605,1711685653402,2048304,0
1711685660605,1711685653442,2044718,0
1711685660605,1711685653482,2042520,0
1711685660605,1711685653523,2041515,0
1711685660605,1711685653563,2041100,0
1711685660605,1711685653603,2040527,0
1711685660605,1711685653643,2039057,0
1711685660605,1711685653683,2037656,0
1711685660605,1711685653724,2036632,0
1711685660605,1711685653763,2036342,0
1711685660605,1711685653803,2036535,0
1711685660605,1711685653843,2036729,0
1711685660605,1711685653883,2037286,0
1711685660605,1711685653924,2037905,0
1711685660605,1711685653964,2038519,0
1711685660605,1711685654004,2037181,0
1711685660605,1711685654044,2030475,0
1711685660605,1711685654084,2024901,0
1711685660605,1711685654125,2021514,0
1711685660605,1711685654164,2020003,0
1711685660605,1711685654204,2019762,0
1711685660605,1711685654244,2021183,0
1711685660605,1711685654285,2022251,0
1711685660605,1711685654326,2023252,0
1711685660605,1711685654365,2024942,0
1711685660605,1711685654405,2026164,0
1711685660605,1711685654445,2028594,0
1711685660605,1711685654485,2031458,0
1711685660605,1711685654526,2033968,0
1711685660605,1711685654565,2036769,0
1711685660605,1711685654605,2039794,0
1711685660605,1711685654646,2042687,0
1711685660605,1711685654686,2043552,0
1711685660605,1711685654727,2039619,0
1711685660605,1711685654766,2035325,0
1711685660605,1711685654806,2033509,0
1711685660605,1711685654846,2032337,0
1711685660605,1711685654886,2032395,0
1711685660605,1711685654927,2031901,0
1711685660605,1711685654966,2032088,0
1711685660605,1711685655006,2031723,0
1711685660605,1711685655046,2030611,0
1711685660605,1711685655087,2031452,0
1711685660605,1711685655128,2030537,0
1711685660605,1711685655167,2028485,0
1711685660605,1711685655207,2027203,0
1711685660605,1711685655247,2026741,0
1711685660605,1711685655287,2027560,0
1711685660605,1711685655328,2028271,0
1711685660605,1711685655368,2028787,0
1711685660605,1711685655408,2027453,0
1711685660605,1711685655448,2022637,0
1711685660605,1711685655488,2018428,0
1711685660605,1711685655529,2016234,0
1711685660605,1711685655568,2014809,0
1711685660605,1711685655608,2014158,0
1711685660605,1711685655648,2014506,0
1711685660605,1711685655688,2014187,0
1711685660605,1711685655730,2014111,0
1711685660605,1711685655769,2014071,0
1711685660605,1711685655809,2013910,0
1711685660605,1711685655849,2014382,0
1711685660605,1711685655889,2017144,0
1711685660605,1711685655930,2018948,0
1711685660605,1711685655970,2021411,0
1711685660605,1711685656010,2026377,0
1711685660605,1711685656050,2028654,0
1711685660605,1711685656090,2030006,0
1711685660605,1711685656131,2031335,0
1711685660605,1711685656170,2026682,0
1711685660605,1711685656210,2024286,0
1711685660605,1711685656250,2021878,0
1711685660605,1711685656291,2021687,0
1711685660605,1711685656332,2021713,0
1711685660605,1711685656371,2021767,0
1711685660605,1711685656411,2020699,0
1711685660605,1711685656451,2020130,0
1711685660605,1711685656491,2019323,0
1711685660605,1711685656532,2019383,0
1711685660605,1711685656572,2019538,0
1711685660605,1711685656612,2020283,0
1711685660605,1711685656652,2021381,0
1711685660605,1711685656692,2022764,0
1711685660605,1711685656733,2023826,0
1711685660605,1711685656772,2025588,0
1711685660605,1711685656812,2026366,0
1711685660605,1711685656852,2023963,0
1711685660605,1711685656893,2021385,0
1711685660605,1711685656934,2019342,0
1711685660605,1711685656973,2019346,0
1711685660605,1711685657013,2020174,0
1711685660605,1711685657053,2021037,0
1711685660605,1711685657093,2021753,0
1711685660605,1711685657134,2022929,0
1711685660605,1711685657173,2023107,0
1711685660605,1711685657213,2023510,0
1711685660605,1711685657254,2024681,0
1711685660605,1711685657294,2025435,0
1711685660605,1711685657335,2027211,0
1711685660605,1711685657374,2028511,0
1711685660605,1711685657414,2029983,0
1711685660605,1711685657454,2031560,0
1711685660605,1711685657494,2033129,0
1711685660605,1711685657535,2032618,0
1711685660605,1711685657574,2029396,0
1711685660605,1711685657614,2026351,0
1711685660605,1711685657655,2025400,0
1711685660605,1711685657695,2025139,0
1711685660605,1711685657736,2025282,0
1711685660605,1711685657775,2026299,0
1711685660605,1711685657815,2026631,0
1711685660605,1711685657855,2027042,0
1711685660605,1711685657895,2027291,0
1711685660605,1711685657936,2027540,0
1711685660605,1711685657975,2028207,0
1711685660605,1711685658015,2029452,0
1711685660605,1711685658055,2030581,0
1711685660605,1711685658096,2032016,0
1711685660605,1711685658137,2033118,0
1711685660605,1711685658176,2034551,0
1711685660605,1711685658216,2035861,0
1711685660605,1711685658256,2036052,0
1711685660605,1711685658296,2033153,0
1711685660605,1711685658337,2029459,0
1711685660605,1711685658376,2028565,0
1711685660605,1711685658416,2028600,0
1711685660605,1711685658456,2028578,0
1711685660605,1711685658497,2029026,0
1711685660605,1711685658537,2029991,0
1711685660605,1711685658577,2030294,0
1711685660605,1711685658617,2030066,0
1711685660605,1711685658657,2030680,0
1711685660605,1711685658697,2031291,0
1711685660605,1711685658738,2032006,0
1711685660605,1711685658777,2033151,0
1711685660605,1711685658817,2034329,0
1711685660605,1711685658857,2035420,0
1711685660605,1711685658897,2036689,0
1711685660605,1711685658938,2037823,0
1711685660605,1711685658978,2039457,0
1711685660605,1711685659018,2039052,0
1711685660605,1711685659058,2035750,0
1711685660605,1711685659098,2033301,0
1711685660605,1711685659139,2031854,0
1711685660605,1711685659178,2031582,0
1711685660605,1711685659218,2031734,0
1711685660605,1711685659258,2032441,0
1711685660605,1711685659298,2033046,0
1711685660605,1711685659339,2033083,0
1711685660605,1711685659378,2033039,0
1711685660605,1711685659419,2033039,0
1711685660605,1711685659459,2033545,0
1711685660605,1711685659499,2034584,0
1711685660605,1711685659540,2035710,0
1711685660605,1711685659579,2036820,0
1711685660605,1711685659619,2038131,0
1711685660605,1711685659659,2039223,0
1711685660605,1711685659699,2040833,0
1711685660605,1711685659740,2041517,0
1711685660605,1711685659779,2038788,0
1711685660605,1711685659820,2035935,0
1711685660605,1711685659860,2033912,0
1711685660605,1711685659900,2033487,0
1711685660605,1711685659941,2033784,0
1711685660605,1711685659980,2034633,0
1711685660605,1711685660020,2035381,0
1711685660605,1711685660060,2035356,0
1711685660605,1711685660100,2034824,0
1711685660605,1711685660141,2034724,0
1711685660605,1711685660181,2034897,0
1711685660605,1711685660221,2035609,0
1711685660605,1711685660261,2036424,0
1711685660605,1711685660301,2037675,0
1711685660605,1711685660342,2038729,0
1711685660605,1711685660381,2039787,0
1711685660605,1711685660421,2040969,0
1711685660605,1711685660461,2040782,0
1711685660605,1711685660501,2037010,0
1711685660605,1711685660543,2033381,0
1711685672643,1711685660581,2031077,0
1711685672643,1711685660621,2030242,0
1711685672643,1711685660661,2030137,0
1711685672643,1711685660701,2030237,0
1711685672643,1711685660742,2030905,0
1711685672643,1711685660781,2030487,0
