dataReceived,timestamp,ppg,status
1711417134798,1711417122748,2097152,0
1711417134798,1711417122787,2371475,0
1711417134798,1711417122827,2371581,0
1711417134798,1711417122867,2371673,0
1711417134798,1711417122908,2371712,0
1711417134798,1711417122949,2371821,0
1711417134798,1711417122988,2371888,0
1711417134798,1711417123028,2372035,0
1711417134798,1711417123068,2372244,0
1711417134798,1711417123108,2372572,0
1711417134798,1711417123149,2120656,0
1711417134798,1711417123188,2120845,0
1711417134798,1711417123228,2121303,0
1711417134798,1711417123268,2121610,0
1711417134798,1711417123308,2121955,0
1711417134798,1711417123349,2115420,0
1711417134798,1711417123389,2116066,0
1711417134798,1711417123429,2116689,0
1711417134798,1711417123469,2116483,0
1711417134798,1711417123509,2115481,0
1711417134798,1711417123550,2063881,0
1711417134798,1711417123589,2062509,0
1711417134798,1711417123629,2061710,0
1711417134798,1711417123669,2061419,0
1711417134798,1711417123709,2061296,0
1711417134798,1711417123750,2061253,0
1711417134798,1711417123789,2061246,0
1711417134798,1711417123829,2061687,0
1711417134798,1711417123870,2062455,0
1711417134798,1711417123910,2063670,0
1711417134798,1711417123953,2064920,0
1711417134798,1711417123990,2066298,0
1711417134798,1711417124030,2067931,0
1711417134798,1711417124070,2069568,0
1711417134798,1711417124110,2071205,0
1711417134798,1711417124151,2072940,0
1711417134798,1711417124191,2074778,0
1711417134798,1711417124231,2076801,0
1711417134798,1711417124271,2077945,0
1711417134798,1711417124311,2076800,0
1711417134798,1711417124352,2074904,0
1711417134798,1711417124391,2073677,0
1711417134798,1711417124431,2072995,0
1711417134798,1711417124471,2072813,0
1711417134798,1711417124511,2072915,0
1711417134798,1711417124552,2073007,0
1711417134798,1711417124592,2073125,0
1711417134798,1711417124632,2073528,0
1711417134798,1711417124672,2073602,0
1711417134798,1711417124712,2072581,0
1711417134798,1711417124753,2069963,0
1711417134798,1711417124792,2067646,0
1711417134798,1711417124832,2065140,0
1711417134798,1711417124872,2062697,0
1711417134798,1711417124912,2061753,0
1711417134798,1711417124954,2061686,0
1711417134798,1711417124992,2062149,0
1711417134798,1711417125033,2063278,0
1711417134798,1711417125073,2063974,0
1711417134798,1711417125113,2063966,0
1711417134798,1711417125154,2064236,0
1711417134798,1711417125193,2065377,0
1711417134798,1711417125233,2067521,0
1711417134798,1711417125273,2070849,0
1711417134798,1711417125314,2075581,0
